x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4
1,-11,28,16,,14,-40,12,0
1,-11,28,17,,11,-60,30,0
2,-11,27,17,,17,-69,31,0
1,-11,28,17,,-2,-24,-6,0
,,,,,13,-62,27,0
1,-11,29,17,,11,-41,11,0
1,-11,28,17,,0,-31,7,0
1,-11,28,17,,12,-42,15,0
1,-11,29,17,,0,-17,-11,0
1,-11,29,16,,10,-46,,
1,-11,28,17,,,18,0,
1,-11,28,17,,10,-2,1,0
1,-11,29,17,,4,2,-6,0
1,-11,28,17,,10,-26,32,0
1,-11,28,17,,3,9,0,0
1,-11,28,16,,-10,12,-14,0
1,-10,29,16,,-13,-29,22,73
1,-11,28,17,,-31,24,-28,128
1,-11,28,17,,-35,-31,15,185
1,-11,29,17,,-53,-9,-24,271
1,-10,28,17,,-40,-7,-13,341
1,-11,29,17,,-46,8,-32,368
1,-11,28,16,,-32,-10,1,377
1,-11,29,17,,-35,25,-31,373
1,-11,28,16,,-30,-11,13,365
1,-11,28,16,,-30,44,-23,320
1,-11,28,17,,-29,-4,35,245
0,-11,28,17,,-28,58,-9,164
0,-11,28,17,,-32,6,38,97
1,-11,28,17,,-30,56,4,28
1,-11,29,17,,-37,40,19,0
1,-11,28,17,,-27,21,44,0
1,-11,28,17,,-32,51,24,0
1,-11,27,17,,-16,16,62,0
1,-11,2,,,-17,47,34,0
8,17,,,,-15,25,62,0
0,-11,29,17,,-1,39,54,0
1,-11,29,17,,-2,57,32,0
1,-11,28,17,,6,8,87,0
0,-10,28,17,,13,24,68,0
1,-10,28,17,,8,23,52,0
1,-11,29,17,,18,-8,88,0
1,-11,28,17,,27,23,53,0
0,-11,28,17,,33,-19,96,0
1,-11,28,17,,,,,
0,-11,28,17,,,,,
0,-11,27,17,,41,-15,103,0
1,-11,28,17,,41,6,52,0
1,-11,28,16,,49,-34,109,10
1,-11,28,17,,48,8,42,77
1,-11,27,17,,41,-38,72,123
1,-11,28,17,,51,-8,76,185
0,-10,27,17,,36,-25,48,269
1,-11,28,17,,46,-40,76,337
0,-11,28,17,,28,-7,27,367
1,-11,28,17,,22,-68,73,378
1,-11,28,17,,13,5,16,377
0,-11,28,17,,18,-84,63,376
0,-11,27,17,,24,-54,48,364
0,-10,32,17,,8,-32,11,295
1,-10,27,17,,22,-84,56,220
1,-10,27,17,,6,-21,3,150
-1,-9,28,17,,25,-101,55,67
0,-12,26,17,,12,-29,-3,0
1,-11,29,17,,25,-91,45,0
1,-12,20,17,,18,-62,27,0
-2,-13,26,17,,10,-43,17,0
0,-12,,,,16,-60,24,0
27,17,,,,0,-27,0,0
1,-10,29,16,,11,-58,22,0
0,-10,24,17,,6,-26,2,0
-2,-12,26,17,,-3,-17,-7,0
1,-11,28,17,,14,-56,25,0
0,-11,29,17,,-2,-12,-18,0
1,-11,29,17,,16,-50,30,0
1,-11,28,17,,16,-21,17,0
1,-11,29,17,,2,-12,5,0
1,-11,28,17,,,,,
1,-11,28,17,,9,-37,35,0
1,-11,28,17,,-5,19,-16,0
1,-11,28,17,,-16,-32,21,32
0,-10,28,17,,-23,24,-19,113
1,-11,28,17,,-38,-29,11,159
2,-11,28,17,,-41,23,-29,243
1,-11,28,16,,-52,-27,-11,322
1,-11,28,17,,-42,16,-31,367
1,-11,28,17,,-48,-14,-12,375
1,-10,28,17,,-31,39,-39,374
1,-11,29,17,,-33,-19,12,367
1,-11,28,16,,-30,46,-24,331
1,-11,28,17,,-34,-3,27,252
1,-11,28,17,,-28,50,0,180
1,-11,28,16,,-34,16,28,103
1,-11,28,17,,-30,42,16,28
2,-11,28,17,,-36,26,33,0
1,-11,28,17,,-28,9,51,0
1,-10,27,17,,-28,60,15,0
1,-11,28,17,,-20,12,64,0
2,-11,27,17,,-19,54,28,0
1,-10,27,17,,-19,46,40,0
2,-11,,,,-2,19,70,0
,27,17,,,-2,51,40,0
1,-11,29,17,,0,20,77,0
2,-11,28,17,,11,35,52,0
1,-11,28,17,,8,39,37,0
1,-10,29,17,,25,-9,90,0
1,-11,28,17,,29,10,70,0
2,-11,27,17,,30,-2,73,0
1,-11,28,17,,,,,
1,-11,28,17,,,,,
1,-11,28,17,,37,-21,107,0
1,-11,27,17,,45,16,51,0
1,-11,28,17,,44,-41,108,10
1,-10,29,17,,51,13,47,80
1,-11,29,17,,45,-52,94,125
1,-11,29,16,,48,11,51,189
1,-11,28,16,,40,1,32,264
2,-11,29,16,,44,-64,90,332
1,-10,28,17,,33,13,21,366
2,-10,28,17,,25,-82,77,375
2,-11,29,17,,30,14,22,376
1,-10,28,17,,15,-80,52,374
1,-11,29,17,,16,-22,26,363
1,-10,28,17,,10,-70,34,286
2,-11,28,17,,14,-51,35,216
1,-11,29,17,,11,-49,20,132
1,-11,28,16,,22,-85,46,57
1,-10,28,17,,13,-37,2,0
1,-11,28,17,,24,-87,42,0
1,-10,28,17,,12,-34,10,0
1,-11,28,17,,14,-66,31,0
1,-10,28,17,,19,-79,40,0
1,-10,28,17,,-2,-14,-11,0
1,-11,,,,0,-27,0,0
,28,16,,,0,-27,0,0
1,-11,27,17,,14,-59,27,0
1,-11,28,17,,14,-49,21,0
1,-11,28,17,,0,-13,-14,0
1,-11,28,17,,10,-48,19,0
1,-10,28,17,,8,-1,0,0
1,-11,28,17,,5,4,-11,0
1,-11,28,17,,,,,
1,-11,27,17,,,,,
1,-11,29,17,,8,-30,25,0
1,-10,28,17,,2,12,0,0
1,-11,28,17,,-12,17,-21,8
2,-11,29,17,,-11,-32,24,88
1,-11,28,16,,-30,25,-27,138
1,-11,29,16,,-33,-31,14,199
1,-10,29,17,,-43,29,-39,288
1,-11,29,16,,-40,-10,-13,353
1,-11,29,17,,-47,10,-33,370
1,-10,29,17,,-31,-12,2,377
2,-11,28,17,,-36,30,-31,368
1,-11,28,16,,-32,-13,11,360
1,-11,29,17,,-31,46,-23,293
1,-11,28,17,,-29,-5,35,220
1,-11,28,16,,-27,58,-8,137
1,-11,29,17,,-34,6,36,73
1,-10,28,17,,-31,54,8,0
1,-10,28,17,,-32,13,46,0
1,-11,29,17,,-25,13,50,0
1,-10,28,17,,-30,60,20,0
1,-11,28,17,,-18,10,64,0
1,-10,28,17,,-17,39,40,0
1,-11,28,17,,-15,31,55,0
1,-11,,,,0,32,59,0
,28,17,,,-1,61,32,0
1,-11,28,17,,4,8,87,0
1,-11,28,17,,12,17,73,0
1,-11,28,17,,8,30,47,0
1,-11,29,17,,16,-4,85,0
1,-11,29,17,,27,22,53,0
1,-11,28,17,,28,17,5,
1,-11,28,17,,1,0,,
1,-11,28,17,,40,-17,104,0
1,-11,28,17,,43,8,49,0
1,-11,28,17,,40,-31,92,18
1,-10,28,17,,51,1,72,82
1,-10,27,16,,41,-35,71,126
2,-11,28,17,,50,-10,77,196
1,-10,27,16,,39,-27,46,279
1,-11,28,17,,43,-40,80,343
1,-11,29,17,,28,-5,23,368
1,-11,29,16,,22,-68,76,378
2,-10,28,17,,19,9,11,376
1,-11,29,17,,11,-61,33,376
1,-11,28,17,,21,-54,53,358
1,-10,28,16,,7,-23,4,289
1,-11,28,17,,24,-90,64,218
1,-11,28,17,,11,-19,-3,133
1,-10,28,17,,24,-106,61,52
1,-11,29,17,,12,-19,-10,0
1,-11,29,17,,24,-105,55,0
1,-11,29,17,,14,-65,31,0
1,-11,29,17,,3,-19,-5,0
1,-11,28,17,,3,-19,-5,0
2,-10,28,17,,2,-22,-7,0
1,-11,28,17,,15,-65,28,0
1,-11,,,,4,-20,-2,0
,28,16,,,-2,-5,-17,0
2,-11,29,17,,17,-66,35,0
1,-11,28,17,,-5,-6,-24,0
1,-11,29,17,,16,-56,35,0
2,-10,28,17,,14,-23,17,0
1,-11,29,16,,5,-,,
1,-11,28,17,,9,1,0,
1,-11,28,17,,8,-15,28,0
1,-10,28,17,,-6,21,-15,0
1,-11,28,17,,-15,-33,21,52
2,-11,28,17,,-24,24,-21,121
1,-11,28,17,,-37,-29,7,168
1,-11,28,17,,-41,23,-26,253
1,-11,28,17,,-52,-27,-12,331
1,-11,29,16,,-40,15,-30,367
1,-10,29,17,,-47,-12,-16,374
1,-11,28,16,,-30,40,-34,372
1,-11,29,16,,-32,-20,10,367
1,-11,29,17,,-29,45,-22,325
1,-10,29,16,,-34,-1,25,240
1,-11,27,17,,-28,48,3,171
1,-11,28,17,,-38,17,24,91
1,-11,28,16,,-28,38,18,26
2,-11,28,17,,-32,59,3,0
1,-11,28,17,,-27,5,55,0
1,-11,27,17,,-29,62,16,0
1,-11,28,17,,-32,43,32,0
1,-11,27,17,,-15,20,57,0
1,-11,27,17,,-18,52,36,0
1,-11,28,17,,-11,15,73,0
1,-11,29,17,,-2,51,42,0
1,-11,30,17,,-2,21,72,0
1,-11,29,17,,10,6,86,0
1,-11,28,17,,8,45,35,0
2,-11,28,17,,9,12,69,0
,,,,,29,8,76,0
1,-11,28,17,,27,25,44,0
1,-11,28,17,,,,,
0,-11,29,17,,35,-22,106,0
1,-11,28,17,,47,17,50,0
1,-11,29,17,,38,-10,68,5
0,-11,28,17,,51,-19,98,70
1,-11,29,17,,44,-11,47,120
1,-11,28,17,,52,-34,98,185
1,-11,29,17,,42,1,33,261
1,-11,29,17,,41,-63,92,330
1,-11,28,16,,42,-12,58,366
1,-11,28,16,,26,-35,39,374
1,-11,28,17,,23,-38,67,376
1,-11,28,16,,12,-16,10,374
0,-11,27,17,,22,-89,74,360
1,-11,28,17,,8,3,-11,294
0,-11,28,17,,17,-106,73,217
1,-11,28,16,,13,-2,-8,137
1,-11,28,17,,19,-115,63,58
1,-11,28,17,,14,-19,-6,0
1,-10,27,16,,21,-98,49,0
0,-11,29,17,,12,-30,9,0
1,-11,28,17,,7,-14,-7,0
1,-11,28,17,,17,-88,44,0
1,-11,28,17,,8,-41,9,0
1,-11,28,17,,8,-43,8,0
1,-11,28,17,,14,-79,41,0
0,-11,27,16,,-2,-2,-15,0
1,-11,28,17,,12,-63,28,0
1,-11,,,,0,-11,-16,0
,28,17,,,-2,-9,-22,0
1,-11,28,17,,19,-49,41,0
0,-11,28,17,,4,13,-1,
1,-11,28,17,,7,0,,
1,-11,29,16,,7,-25,19,0
1,-10,28,17,,1,3,6,0
1,-11,28,17,,-13,20,-24,14
1,-11,27,17,,-12,-33,27,97
0,-11,27,17,,-31,26,-29,147
1,-11,29,17,,-34,-34,14,210
1,-11,27,17,,-45,28,-40,296
1,-12,28,17,,-44,-37,-1,353
1,-11,27,17,,-39,31,-41,372
1,-11,28,16,,-31,-17,3,376
0,-11,27,16,,-35,33,-33,368
1,-11,27,17,,-29,-17,14,357
1,-11,28,17,,-31,51,-24,289
1,-11,29,16,,-28,-8,35,212
0,-11,28,17,,-28,60,-8,134
0,-11,28,17,,-33,5,36,66
0,-11,27,17,,-30,55,8,0
1,-11,27,16,,-35,51,10,0
1,-10,28,17,,-25,10,53,0
2,-11,28,17,,-29,62,17,0
1,-11,28,17,,-27,25,48,0
1,-11,27,17,,-17,37,43,0
1,-11,28,17,,-15,34,51,0
1,-11,28,17,,0,28,63,0
1,-11,28,17,,0,60,33,0
1,-11,28,17,,-3,44,50,0
1,-11,28,17,,12,13,75,0
1,-11,28,17,,8,32,45,0
1,-11,,,,16,-3,83,0
,28,17,,,29,18,56,0
1,-11,29,17,,29,,,
1,-11,29,17,,18,51,0,
1,-11,28,17,,39,-18,103,0
2,-11,28,17,,42,8,50,0
1,-11,28,17,,38,-26,87,31
1,-11,28,17,,51,-4,75,92
1,-11,28,17,,43,-29,67,141
1,-11,27,17,,50,-15,80,213
1,-11,29,17,,38,-25,43,295
1,-11,28,17,,43,-40,79,351
1,-11,28,17,,30,-6,23,370
1,-11,28,17,,22,-67,79,377
1,-10,28,16,,18,11,9,375
1,-11,29,16,,12,-56,25,375
1,-11,28,16,,22,-60,58,346
1,-10,28,17,,10,-22,2,267
2,-11,28,16,,17,-88,66,196
1,-10,28,17,,14,-17,-6,111
1,-10,29,17,,23,-112,64,28
1,-11,28,17,,15,-14,-14,0
1,-11,28,17,,22,-109,61,0
1,-11,28,16,,11,-10,-8,0
1,-10,29,17,,8,-40,8,0
1,-11,28,17,,13,-67,32,0
1,-10,27,17,,5,-17,-9,0
1,-11,28,17,,12,-70,31,0
0,-11,28,17,,4,-18,-1,0
1,-10,28,17,,7,-45,14,0
1,-10,28,17,,15,-70,36,0
1,-12,28,17,,-2,0,-28,0
1,-10,28,17,,2,-30,-1,0
1,-11,,,,12,-27,25,0
,28,17,,,,,,
1,-10,28,17,,5,-2,-4,0
1,-11,28,17,,9,-39,39,0
1,-11,28,17,,-5,19,-13,0
1,-11,27,17,,-16,-31,17,64
1,-10,28,17,,-15,-20,20,126
1,-10,29,17,,-38,-26,2,176
1,-10,29,17,,-41,16,-20,262
1,-11,29,17,,-51,-23,-16,339
0,-10,28,17,,-41,10,-23,367
1,-11,28,17,,-47,-6,-20,375
1,-10,28,17,,-29,5,-8,373
0,-10,28,17,,-40,16,-20,365
1,-11,28,17,,-32,0,8,342
1,-10,28,17,,-35,39,-16,255
1,-11,28,16,,-26,0,34,189
0,-11,28,17,,-33,62,-7,108
1,-11,28,17,,-30,2,42,43
1,-11,29,17,,-33,60,2,0
1,-11,28,17,,-36,35,23,0
1,-11,28,17,,-25,27,45,0
1,-11,28,17,,-30,49,27,0
1,-11,29,17,,-22,9,62,0
1,-11,28,17,,-18,54,29,0
2,-11,29,17,,-10,16,67,0
1,-11,28,17,,-1,9,79,0
1,-10,28,17,,-3,62,35,0
1,-10,29,17,,0,25,68,0
1,-10,28,17,,11,25,56,0
0,-10,27,17,,9,45,33,0
0,-10,27,17,,23,-12,94,0
2,-11,27,16,,27,27,46,0
0,-12,,,,29,8,66,0
,28,17,,,44,-10,89,0
0,-9,31,17,,47,13,,
2,-11,28,16,,,52,0,
-2,-13,26,17,,44,-34,104,57
0,-12,27,17,,51,6,56,104
1,-10,30,17,,44,-42,87,162
1,-10,29,16,,49,0,54,229
-2,-13,25,17,,43,-2,32,306
2,-11,29,17,,43,-59,92,355
1,-11,28,17,,34,9,20,370
2,-11,28,17,,25,-78,76,377
1,-10,27,16,,30,13,21,373
1,-11,28,17,,16,-83,52,373
1,-10,29,17,,14,-17,26,336
1,-10,29,17,,13,-70,33,248
1,-11,29,17,,16,-53,38,180
1,-11,29,16,,11,-49,16,94
1,-11,28,17,,21,-85,50,22
1,-10,29,17,,12,-22,-4,0
1,-11,28,17,,22,-98,49,0
2,-11,28,17,,13,-25,3,0
1,-11,29,16,,12,-16,-6,0
1,-10,29,17,,19,-88,51,0
2,-11,28,17,,0,-4,-22,0
1,-11,28,17,,6,-48,9,0
1,-10,28,17,,10,-45,16,0
0,-10,28,17,,3,-24,0,0
1,-10,28,17,,13,-67,37,0
1,-11,28,17,,0,-6,-19,0
1,-11,29,17,,-2,-9,-23,0
1,-11,28,17,,19,-51,38,0
1,-11,28,17,,4,12,-15,0
1,-1,,,,12,-36,43,0
1,28,17,,,1,1,8,0
1,-10,28,17,,,,,
1,-11,29,17,,-13,21,-26,48
1,-11,29,17,,-12,-34,23,118
1,-10,29,17,,-30,27,-25,170
1,-11,27,17,,-34,-5,3,238
1,-11,28,16,,-46,25,-35,320
1,-11,28,17,,-39,-16,-11,364
1,-11,27,17,,-47,16,-36,374
0,-11,28,17,,-27,-17,5,374
1,-11,29,17,,-38,34,-31,365
1,-11,28,17,,-29,-18,10,340
1,-11,28,17,,-32,51,-22,253
1,-11,27,17,,-29,-7,35,183
1,-11,28,17,,-29,60,-6,102
1,-11,29,17,,-34,5,33,37
1,-11,28,16,,-29,52,10,0
1,-11,28,17,,-35,16,43,0
1,-11,28,17,,-25,9,56,0
1,-11,28,17,,-28,65,13,0
1,-11,28,17,,-18,3,68,0
1,-11,28,16,,-16,33,47,0
1,-11,29,17,,-17,38,48,0
1,-11,28,16,,-1,26,67,0
1,-10,29,16,,0,63,33,0
1,-11,28,16,,2,7,81,0
1,-11,29,17,,13,7,78,0
1,-11,28,17,,8,40,40,0
1,-11,28,17,,14,-1,80,0
1,-11,28,17,,30,17,62,0
1,-11,29,17,,,,,
1,-11,28,16,,30,25,49,0
1,-1,,,,40,-25,105,0
1,29,17,,,45,12,50,0
1,-11,28,17,,40,-20,82,54
1,-10,29,17,,52,-12,80,108
1,-12,28,17,,43,-21,63,169
0,-10,28,17,,50,-22,83,246
1,-11,27,17,,40,-19,41,324
1,-11,28,17,,41,-43,83,362
1,-11,28,17,,31,-5,20,374
0,-10,28,17,,21,-66,78,379
1,-11,27,17,,26,10,8,374
1,-11,28,17,,17,-97,72,369
0,-11,28,17,,8,3,0,337
1,-11,28,17,,10,-24,1,256
1,-11,29,16,,20,-87,67,187
1,-11,28,17,,13,-20,-6,100
1,-11,28,16,,23,-109,65,16
1,-11,28,16,,16,-16,-16,0
1,-11,29,16,,21,-111,64,0
0,-11,28,16,,9,-5,-15,0
1,-11,28,17,,8,-45,10,0
1,-11,28,17,,10,-66,29,0
1,-11,27,16,,3,-9,-16,0
1,-11,28,17,,13,-74,37,0
1,-11,28,17,,4,-11,-5,0
1,-11,28,17,,1,0,-18,0
1,-11,28,16,,15,-71,35,0
1,-11,27,17,,-1,0,-28,0
1,-12,28,17,,4,-33,0,0
0,-11,29,17,,12,-28,23,0
0,-11,28,16,,,,,
1,-11,28,17,,5,16,-19,0
2,-11,28,17,,11,-40,38,0
1,-11,28,17,,-7,17,-14,0
1,-11,28,17,,-15,7,-20,70
0,-11,28,1,,-13,-23,24,128
7,,,,,-35,17,-28,186
1,-11,28,17,,-32,-26,13,272
1,-11,29,17,,-50,-19,-21,348
0,-10,28,17,,-41,7,-19,369
1,-11,28,17,,-47,-1,-26,376
1,-11,28,16,,-30,2,-5,373
1,-11,27,17,,-40,17,-24,364
1,-11,27,17,,-27,-3,10,329
1,-11,28,17,,-36,42,-18,236
1,-11,27,17,,-26,-2,35,169
1,-11,28,17,,-32,61,-10,79
1,-11,29,17,,-27,0,41,19
1,-11,28,16,,-33,63,2,0
0,-11,28,17,,-38,35,24,0
1,-11,27,16,,-24,27,45,0
1,-11,28,16,,-30,47,25,0
1,-11,27,17,,-22,8,62,0
1,-11,27,17,,-17,57,31,0
1,-11,28,17,,-13,15,67,0
0,-11,29,17,,-2,8,81,0
0,-11,27,17,,-4,64,32,0
0,-11,27,17,,-2,25,64,0
1,-11,28,16,,12,26,61,0
1,-11,28,17,,9,19,60,0
1,-12,28,17,,21,-15,96,0
1,-11,29,17,,28,,,
1,-11,28,17,,,29,47,0
1,-11,28,17,,32,-22,102,0
1,-11,29,17,,45,-15,96,0
1,-10,28,17,,40,1,60,24
1,-10,29,17,,50,-31,101,92
1,-11,29,17,,47,0,45,129
0,-12,28,1,,45,-36,83,204
7,,,,,49,-7,60,282
1,-11,28,17,,36,-39,60,346
1,-12,28,17,,41,-22,62,367
1,-11,29,17,,25,-25,36,375
1,-10,29,16,,22,-43,66,375
1,-11,28,17,,12,-23,14,373
1,-11,28,17,,20,-80,69,344
0,-11,28,17,,8,0,-8,278
1,-12,27,17,,19,-104,75,199
1,-11,29,17,,11,-7,-9,122
1,-11,28,17,,21,-110,61,41
1,-11,29,16,,16,-21,-6,0
1,-11,28,17,,16,-39,3,0
1,-11,28,17,,17,-88,50,0
2,-11,28,17,,9,-21,-11,0
1,-11,28,16,,12,-75,31,0
1,-11,28,17,,8,-36,9,0
1,-10,28,17,,9,-47,15,0
1,-12,28,17,,12,-78,43,0
1,-11,28,17,,1,3,-20,0
1,-11,27,17,,4,-22,-6,0
1,-11,29,17,,10,-60,25,0
0,-11,28,17,,0,-8,-20,0
0,-11,28,17,,8,-46,22,0
0,-11,28,17,,9,-,,
2,-11,28,17,,4,2,0,
1,-11,29,17,,5,15,-19,0
1,-10,28,17,,11,-41,44,0
1,-11,28,17,,2,-5,14,8
1,-11,29,17,,-17,-7,-6,81
1,-1,,,,-20,-7,12,132
1,28,16,,,-37,1,-22,187
1,-11,28,17,,-35,-13,6,266
2,-11,28,17,,-50,7,-38,337
1,-11,28,17,,-39,-22,-1,366
1,-11,29,17,,-43,22,-42,376
1,-11,28,17,,-29,-22,7,374
1,-10,28,16,,-35,37,-34,364
1,-10,28,17,,-29,-20,13,328
1,-11,29,17,,-32,51,-25,236
1,-11,28,17,,-27,-6,33,168
1,-11,28,17,,-29,60,-5,87
0,-10,30,17,,-35,5,35,22
1,-11,29,17,,-30,52,8,0
1,-11,28,16,,-33,54,7,0
1,-10,28,17,,-23,8,57,0
1,-11,28,16,,-28,63,14,0
1,-10,29,16,,-30,28,43,0
0,-11,27,16,,-17,33,48,0
1,-11,28,16,,-16,38,44,0
1,-11,27,17,,-7,5,80,0
1,-11,29,17,,-1,62,37,0
1,-11,28,17,,-5,50,44,0
1,-11,29,17,,12,6,80,0
1,-10,28,17,,9,40,39,0
1,-11,28,17,,15,0,77,0
1,-11,28,17,,26,-15,98,0
1,-11,28,17,,29,29,47,0
2,-11,28,17,,39,-29,105,0
1,-11,28,17,,,,,
0,-11,28,17,,,,,
1,-11,28,17,,43,15,51,0
1,-11,28,17,,40,-13,75,69
1,-1,,,,54,-21,89,116
1,28,17,,,42,-11,57,184
1,-10,28,17,,49,-32,86,264
1,-10,28,17,,40,-10,37,337
1,-11,28,17,,43,-48,85,366
1,-10,28,17,,32,-1,23,375
1,-11,28,17,,18,-64,76,378
2,-10,27,17,,26,3,11,373
1,-10,29,17,,16,-89,68,365
1,-11,29,16,,8,-2,7,315
1,-10,28,17,,9,-21,2,241
1,-11,28,17,,20,-88,67,171
1,-11,28,17,,13,-23,-7,82
1,-11,29,17,,22,-104,63,3
0,-11,28,17,,16,-21,-11,0
2,-11,29,17,,15,-73,31,0
1,-11,29,17,,16,-55,24,0
1,-11,29,16,,7,-47,11,0
2,-11,28,17,,14,-88,46,0
1,-10,30,17,,6,-13,-15,0
1,-11,29,17,,8,-72,35,0
1,-11,28,17,,11,-64,35,0
1,-10,28,17,,2,-2,-18,0
1,-11,29,17,,12,-69,35,0
1,-11,29,17,,6,-32,3,0
1,-10,29,17,,4,-30,0,0
1,-10,28,17,,13,-57,,
1,-11,28,17,,39,0,,
1,-10,29,17,,8,16,-13,0
1,-10,28,17,,8,-37,35,0
1,-11,28,17,,7,-28,34,0
2,-11,28,17,,-15,14,-23,76
1,-11,28,17,,-17,-29,26,132
1,-1,,,,-32,24,-32,193
1,28,17,,,-34,-30,14,277
1,-11,29,17,,-47,23,-43,349
1,-10,28,17,,-42,-34,0,369
2,-11,29,17,,-39,31,-42,376
1,-11,28,17,,-34,-25,2,374
1,-11,27,17,,-33,34,-28,364
1,-11,27,17,,-31,-7,12,322
1,-11,29,17,,-32,45,-19,232
2,-11,29,17,,-27,-1,36,162
1,-11,28,17,,-32,62,-8,82
1,-11,28,17,,-40,27,16,10
1,-11,28,17,,-28,28,26,0
1,-11,28,17,,-38,40,22,0
1,-10,28,17,,-25,25,48,0
1,-10,29,16,,-28,61,17,0
1,-10,29,17,,-25,12,59,0
1,-10,28,17,,-14,52,32,0
1,-10,27,16,,-12,20,64,0
1,-11,28,16,,-3,8,82,0
1,-11,28,17,,-2,64,34,0
2,-11,28,17,,-3,29,58,0
1,-10,28,17,,13,19,64,0
1,-11,29,17,,12,24,53,0
1,-10,28,17,,21,-13,94,
1,-11,29,17,,,0,,
1,-10,28,17,,28,27,52,0
1,-11,29,17,,29,19,55,0
1,-11,28,17,,45,-24,98,0
1,-11,28,17,,42,9,55,34
1,-10,28,17,,41,-29,95,94
1,-11,29,17,,51,-4,68,136
1,-11,28,17,,44,-28,72,214
0,-11,29,17,,50,-19,67,296
1,-11,28,17,,39,-26,54,354
1,-11,28,1,,39,-33,70,370
7,,,,,26,-19,30,377
1,-11,28,17,,20,-52,68,375
1,-10,28,17,,14,-15,12,373
1,-11,27,17,,18,-75,69,330
1,-11,29,17,,9,-9,-4,257
1,-10,28,17,,15,-98,67,184
1,-11,29,17,,10,-12,-6,100
1,-10,28,17,,20,-104,59,16
0,-11,28,17,,14,-32,1,0
0,-11,29,17,,15,-42,2,0
1,-11,28,16,,21,-82,45,0
2,-11,27,16,,14,-27,1,0
0,-11,28,16,,12,-71,37,0
1,-11,28,17,,7,-35,5,0
1,-12,28,17,,5,-14,-18,0
1,-11,27,17,,12,-72,36,0
1,-11,28,17,,5,-7,-11,0
1,-11,27,17,,4,-25,2,0
1,-11,28,17,,9,-53,20,0
1,-11,28,16,,3,-12,-15,0
0,-11,28,16,,10,-46,19,0
1,-11,28,17,,10,-8,9,0
1,-11,27,17,,6,13,-12,0
0,-10,28,16,,9,-37,,
1,-11,28,17,,40,0,,
0,-11,27,17,,1,-8,13,31
1,-12,29,17,,-17,-6,-12,108
1,-11,28,17,,-18,-10,16,157
1,-10,28,17,,-36,9,-22,226
1,-11,27,17,,-36,-17,9,306
1,-1,,,,-51,10,-43,360
1,28,17,,,-40,-24,-2,374
1,-11,29,17,,-43,-11,-12,374
0,-13,27,17,,-34,16,-12,367
0,-13,27,17,,-40,6,-15,350
1,-9,22,17,,-32,14,6,286
1,-9,22,17,,-36,29,-3,200
1,-20,22,17,,-28,15,28,132
0,-13,26,16,,-38,48,-3,48
2,-11,29,16,,-25,9,38,0
1,-11,28,17,,-30,48,14,0
-1,-13,25,17,,-36,21,40,0
0,-12,25,17,,-27,45,31,0
0,-11,27,16,,-28,61,12,0
1,-11,29,17,,-20,4,67,0
1,-11,28,16,,-15,63,24,0
1,-11,28,16,,-17,40,43,0
1,-11,28,16,,-1,24,70,0
1,-11,28,16,,-4,50,41,0
2,-10,28,17,,0,9,76,0
1,-10,29,17,,13,40,48,0
1,-11,28,16,,9,44,38,0
1,-11,27,16,,26,-17,99,0
1,-11,29,16,,30,13,70,0
1,-12,29,17,,29,-2,73,0
1,-10,29,17,,38,,,
1,-10,28,17,,,-32,106,0
1,-10,28,17,,45,20,52,53
1,-11,28,17,,45,-43,108,106
0,-11,28,17,,51,11,49,161
1,-11,28,17,,44,-44,89,243
1,-11,28,16,,49,-2,50,314
1,-11,28,17,,36,-44,71,361
0,-11,28,16,,41,-17,48,375
1,-11,27,17,,22,-34,46,377
1,-11,28,17,,24,-32,56,374
,,,,,9,-37,20,367
1,-10,28,17,,21,-62,59,315
1,-11,28,17,,11,-25,4,236
1,-11,28,17,,16,-86,65,164
1,-11,28,17,,12,-32,18,77
1,-11,28,17,,15,-79,37,1
1,-12,28,17,,16,-59,24,0
1,-11,29,17,,17,-63,24,0
1,-10,27,17,,18,-60,28,0
0,-10,27,17,,15,-24,-3,0
1,-11,28,17,,14,-80,44,0
1,-12,28,17,,7,-20,-12,0
1,-10,29,16,,4,-27,-6,0
1,-11,29,17,,10,-59,31,0
1,-11,28,17,,2,-11,-9,0
1,-11,28,17,,6,-44,13,0
1,-11,28,17,,8,-37,6,0
1,-11,27,17,,1,-8,-22,0
1,-12,28,17,,13,-52,31,0
1,-11,28,16,,9,7,-5,0
1,-11,28,16,,7,1,-4,0
1,-12,29,17,,8,-3,,
1,-11,28,16,,5,32,0,
1,-11,28,17,,-3,12,-9,42
1,-11,28,17,,-16,-23,9,111
1,-11,28,17,,-23,10,0,152
0,-10,29,17,,-32,28,-31,226
1,-11,28,17,,-40,0,-8,301
0,-11,27,17,,-45,27,-46,361
1,-10,28,17,,-41,-7,-8,374
0,-11,29,17,,-45,12,-34,376
1,-11,28,17,,-30,-9,3,373
1,-11,28,17,,-34,32,-28,360
,,,,,-30,-9,15,303
2,-11,27,17,,-32,46,-21,212
1,-12,28,17,,-25,-2,36,142
1,-11,29,17,,-32,59,-8,62
1,-11,28,17,,-28,2,39,0
0,-10,29,17,,-28,26,28,0
1,-11,28,16,,-38,38,22,0
