x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
1,-11,28,17,,-9,29,62,123,,-5,27,-7,0
2,-11,29,17,,8,33,67,175,,0,-29,37,0
1,-10,28,17,,1,59,32,246,,-3,20,27,0
1,-12,28,16,,15,-10,90,316,,-2,41,-11,0
1,-11,28,17,,21,38,43,353,,7,-50,74,0
1,-10,28,17,,27,-23,98,364,,0,45,-9,0
1,-10,29,16,,41,21,56,374,,4,0,9,0
1,,,,,36,-28,90,364,,10,-57,68,46
,-11,28,17,,51,4,70,365,,3,38,-1,104
1,-11,28,17,,41,10,49,317,,11,-55,62,152
1,-11,28,16,,51,-43,102,241,,7,26,16,221
1,-10,28,17,,48,12,36,169,,14,-45,41,297
1,-11,28,16,,41,-55,94,101,,11,6,32,346
2,-11,28,17,,44,9,30,26,,12,34,-14,368
1,-11,28,17,,29,-61,79,0,,20,-69,78,377
1,-11,28,17,,32,-2,24,0,,11,38,-8,377
1,-11,28,16,,28,-31,24,0,,18,-67,67,369
1,-11,28,16,,16,-23,15,0,,11,29,,
1,-11,29,16,,16,-23,15,0,,3,348,,
1,-11,29,16,,4,-62,47,0,,15,-57,53,271
1,-10,29,16,,21,-45,24,0,,14,14,18,197
1,-10,27,16,,10,-62,28,0,,11,-43,38,122
2,-11,28,16,,8,-87,49,0,,16,-5,32,50
1,-11,28,16,,22,-35,8,0,,8,17,-6,0
0,-11,27,16,,12,-52,9,0,,19,-63,60,0
1,-11,27,16,,20,-83,44,0,,18,-23,42,0
1,-11,28,16,,15,-32,-5,0,,6,-18,15,0
1,-11,28,16,,9,-72,29,0,,19,-34,46,0
1,-11,29,16,,13,-34,12,0,,4,-11,9,0
1,-11,28,16,,,,,,,10,-52,43,0
1,-11,28,17,,3,-57,19,0,,13,1,14,0
1,-11,28,16,,11,-80,44,60,,2,0,6,0
1,-11,29,17,,8,-4,-21,117,,5,-39,35,0
1,-11,28,17,,8,-70,43,164,,12,-2,22,0
1,-10,27,17,,7,-1,-24,243,,0,6,3,0
1,-11,28,17,,7,-69,33,313,,10,-43,49,0
1,-11,28,16,,10,0,-17,357,,11,-6,26,0
1,-11,28,16,,8,-43,31,374,,-6,-21,26,0
0,-11,28,16,,14,-38,38,379,,7,-10,31,0
2,-12,28,17,,4,18,-17,374,,-1,17,-3,0
1,,,,,-6,-39,33,367,,-5,-48,52,21
,-11,28,17,,-16,28,-31,315,,-1,18,-1,93
1,-11,29,17,,-28,-34,22,232,,-12,-5,8,132
1,-11,28,16,,-36,29,-34,145,,0,-28,48,196
1,-10,28,17,,-42,-23,4,74,,-13,9,-4,273
1,-11,28,17,,-43,22,-36,0,,-7,-42,55,336
1,-11,28,17,,-44,-22,-13,0,,-10,26,-10,367
1,-11,28,17,,-38,20,-19,0,,-12,-48,63,376
1,-12,29,17,,-37,-4,-14,0,,-10,40,-14,369
1,-11,28,16,,-33,12,0,0,,-15,-47,61,366
0,-10,28,16,,-35,19,-14,0,,-10,,,
2,-11,28,16,,-28,-16,26,0,,,40,-7,325
1,-10,28,16,,-34,55,-10,0,,-18,-40,54,242
1,-11,28,16,,-30,3,31,0,,-14,34,-15,159
1,-11,28,16,,-34,51,7,0,,-13,-40,68,80
1,-11,29,16,,-35,56,-3,0,,-14,44,-16,0
1,-11,28,16,,-24,5,54,0,,-16,-15,23,0
1,-11,29,16,,-34,65,4,0,,-11,1,37,0
1,-11,28,16,,-32,31,34,0,,-13,9,10,0
1,-11,28,17,,-22,35,47,0,,-8,-18,50,0
1,-11,28,17,,-26,40,39,0,,-11,37,0,0
1,-11,28,16,,-12,6,76,48,,-9,-31,44,0
1,-11,28,17,,-10,61,,,,-6,22,16,0
0,-10,27,16,,,32,109,,,-8,35,-7,0
1,-10,28,16,,0,11,80,147,,0,-36,64,0
1,-11,27,16,,5,50,46,211,,-4,7,36,0
1,-11,28,16,,1,45,37,280,,-2,-1,14,0
1,-11,28,16,,21,-8,89,336,,1,-43,60,0
1,-11,28,17,,18,32,43,363,,-4,41,-3,0
1,-11,28,16,,36,-25,102,374,,5,-43,60,0
1,-10,28,17,,38,24,49,367,,5,-26,65,0
1,-10,28,17,,43,-37,105,368,,2,25,-6,0
1,-11,28,16,,48,13,52,343,,7,-42,48,28
1,-11,29,17,,46,-45,97,265,,5,18,19,92
1,-11,29,17,,50,11,47,204,,5,32,-12,135
1,-11,2,,,35,-1,29,25,,16,-57,79,200
9,16,,,,25,-47,64,2,,7,37,-12,278
1,-11,27,16,,25,-47,64,0,,17,-67,75,339
1,-11,29,16,,33,-60,82,0,,12,35,-6,368
2,-11,28,17,,20,1,19,0,,17,-65,69,377
1,-11,28,17,,14,-34,44,0,,14,30,8,376
1,-11,28,17,,27,-53,42,0,,14,-55,51,373
0,-11,28,16,,20,-18,14,0,,14,12,22,
1,-11,28,16,,3,-78,52,0,,356,,,
1,-11,28,16,,19,-30,14,0,,12,-39,34,283
2,-11,28,16,,14,-36,12,0,,21,-64,76,206
1,-11,28,16,,19,-86,49,0,,10,30,-7,134
1,-10,28,16,,15,-36,2,0,,17,-65,65,61
1,-11,27,17,,18,-92,47,0,,9,19,0,0
0,-11,28,17,,21,-63,31,0,,7,-9,5,0
1,-10,29,16,,13,-51,12,0,,20,-44,58,0
1,-11,27,16,,14,-59,34,0,,5,2,2,0
1,-11,28,16,,11,-16,-7,0,,11,-48,40,0
1,-11,28,17,,7,-72,35,29,,19,-52,55,0
1,-10,28,16,,8,-17,-9,,,6,4,0,0
1,-10,27,16,,,99,,,,8,-40,32,0
1,-11,28,16,,3,-59,31,145,,15,-12,29,0
2,-11,29,16,,9,-59,37,205,,2,-25,24,0
1,-11,28,16,,4,-11,-23,289,,13,-48,50,0
1,-10,29,17,,10,-63,34,343,,3,9,3,0
1,-11,28,17,,12,4,-20,372,,-1,-16,16,0
1,-11,28,17,,12,-46,42,377,,12,-21,40,0
1,-10,28,17,,9,21,-15,374,,-6,-6,11,0
1,-11,29,17,,-6,-38,26,370,,0,-41,46,0
1,-11,28,16,,-16,19,-16,337,,2,12,5,0
1,-11,28,16,,-33,-23,6,252,,-9,0,5,0
1,,,,,-35,13,-14,170,,-7,-41,44,40
,-11,28,17,,-50,-16,-15,84,,0,10,10,100
1,-11,28,16,,-44,0,-14,9,,-13,-38,38,152
2,-11,28,17,,-48,0,-33,0,,0,8,16,212
1,-11,28,16,,-34,-7,-2,0,,-16,-27,26,300
1,-10,28,17,,-35,35,-33,0,,-3,-4,30,349
1,-10,28,16,,-33,-21,3,0,,-17,-9,11,367
1,-11,27,17,,-37,36,-18,0,,-5,-19,46,376
1,-11,28,17,,-33,0,7,0,,-17,18,-4,369
1,-11,29,16,,-29,-13,33,0,,-9,-34,61,365
1,-11,28,17,,-31,60,-16,0,,-1,,,
0,-11,28,16,,-27,-1,40,0,,5,35,-17,318
1,-11,28,16,,-33,61,-2,0,,-12,-43,70,236
1,-11,28,16,,-38,41,13,0,,-13,49,-20,153
1,-11,28,16,,-29,19,46,0,,-15,-49,70,75
1,-10,28,16,,-33,55,13,0,,-15,51,-13,0
1,-11,28,16,,-19,14,65,0,,-15,-50,57,0
2,-11,30,17,,-24,,,,,-11,44,1,0
1,-11,27,16,,,54,31,0,,-12,35,-8,0
0,-11,28,16,,-22,21,60,30,,-8,-41,67,0
1,-11,28,16,,-7,43,50,97,,-11,45,-13,0
0,-10,28,17,,-8,31,60,133,,-11,-13,24,0
1,-10,28,16,,7,7,88,185,,-3,0,37,0
1,-11,28,17,,2,53,33,257,,-7,11,9,0
1,-11,28,16,,15,-9,89,320,,-2,-38,60,0
1,-11,28,16,,23,33,45,354,,-7,37,5,0
1,-11,27,16,,29,-20,96,366,,-4,24,-7,0
1,-11,28,17,,40,-15,95,375,,2,-33,65,0
1,-11,29,16,,35,13,53,366,,0,35,-10,0
1,-11,28,16,,51,-33,103,360,,2,-24,39,0
1,-11,28,16,,44,9,48,301,,2,12,33,0
2,-11,28,17,,51,-42,102,226,,0,40,-12,0
1,-11,28,16,,47,12,37,153,,11,-56,69,57
1,-11,28,17,,40,-57,92,82,,5,38,-7,111
1,-11,28,17,,44,9,29,14,,7,-5,14,153
1,-11,2,,,30,-63,77,0,,15,-25,63,232
8,16,,,,34,-44,70,0,,8,7,-2,295
1,-11,28,17,,10,-11,24,0,,19,-46,69,349
1,-11,28,17,,21,-74,63,0,,12,20,-7,372
1,-11,28,16,,25,-29,27,0,,12,-49,48,379
1,-11,28,16,,6,-57,39,0,,19,-14,46,366
1,-11,28,17,,24,-55,31,0,,19,-14,46,362
1,-10,28,16,,16,-29,11,0,,12,,,
1,-10,28,16,,9,-88,45,0,,34,-6,338,
1,-10,28,16,,18,-38,9,0,,10,-11,10,258
1,-11,28,16,,12,-47,6,0,,20,-34,61,182
1,-11,28,16,,19,-88,50,0,,9,6,-2,118
1,-11,28,16,,17,-28,-7,0,,20,-52,65,45
1,-11,28,16,,13,-68,28,0,,9,13,-7,0
1,-10,28,17,,17,-38,17,0,,10,-47,36,0
1,-10,28,16,,6,-53,19,6,,15,-8,30,0
1,-11,28,16,,12,-74,41,81,,8,17,-5,0
1,-10,28,16,,,,,,,16,-61,59,0
1,-10,28,16,,5,-8,-22,129,,8,12,0,0
1,-11,28,16,,9,-70,40,184,,6,-20,15,0
1,-10,28,16,,8,-8,-19,266,,17,-33,43,0
1,-11,28,16,,7,-64,31,329,,10,9,6,0
1,-11,27,16,,8,0,-18,363,,8,-45,44,0
1,-11,28,17,,8,-7,-14,375,,15,-34,47,0
2,-11,28,17,,15,-39,38,379,,-1,1,5,0
1,-11,28,17,,2,16,-15,373,,2,-37,37,0
1,-11,27,17,,-6,-35,29,365,,6,1,16,0
0,-11,28,16,,-18,28,-30,298,,-2,6,4,0
1,-11,28,16,,-27,-34,22,217,,-3,-28,36,0
1,-12,29,16,,-35,32,-31,127,,5,0,18,0
1,-11,28,17,,-47,-31,3,56,,-6,10,1,0
1,-11,28,16,,-42,22,-36,0,,0,-40,52,50
1,-10,28,17,,-48,-22,-15,0,,-8,13,-4,111
1,-11,2,,,-38,20,-19,0,,-12,-23,24,165
8,17,,,,-39,-2,-15,0,,-8,22,-6,244
1,-11,28,17,,-35,10,1,0,,-15,-11,10,319
1,-11,28,16,,-38,48,-33,0,,-7,28,-2,358
1,-10,28,17,,-29,-15,25,0,,-14,9,-3,369
1,-11,28,16,,-32,54,-7,0,,-8,-35,59,378
1,-11,28,17,,-32,7,31,0,,-15,33,-15,367
1,-11,28,16,,-27,6,38,0,,-11,-47,66,
1,-11,27,16,,-35,56,-3,0,,358,,,
1,-11,28,16,,-25,4,54,0,,-14,44,-17,286
1,-11,29,16,,-31,41,31,0,,-11,-7,50,214
1,-11,29,16,,-34,35,34,0,,-16,17,-6,130
1,-10,28,16,,-23,33,49,0,,-10,-27,64,53
1,-11,28,16,,-27,39,38,1,,-16,35,-18,0
0,-11,29,16,,-11,7,73,64,,-16,-36,39,0
1,-11,29,16,,-,,,,,-12,24,22,0
1,-11,29,16,,9,61,35,115,,-14,-11,20,0
1,-11,29,16,,-1,15,80,160,,-9,-3,43,0
1,-11,28,16,,5,48,45,228,,-12,50,-11,0
1,-11,28,16,,2,44,36,294,,-8,-47,56,0
1,-11,28,17,,21,-9,90,343,,-8,37,6,0
1,-11,27,16,,20,33,42,365,,-9,36,-8,0
1,-11,28,16,,34,-24,104,375,,0,-38,68,0
1,-11,28,17,,39,23,46,366,,-5,41,-13,0
1,-11,28,17,,45,-36,105,367,,0,-13,22,0
1,-11,28,17,,48,16,54,331,,-1,2,40,0
0,-11,28,16,,45,-44,98,250,,-3,45,-8,0
1,-11,28,16,,51,12,44,190,,5,-48,70,0
1,-11,28,16,,37,-52,83,108,,-2,39,-2,0
1,-11,29,17,,48,3,44,45,,1,9,2,2
1,-10,28,16,,36,2,24,0,,10,-52,59,75
1,,,,,32,-64,83,0,,4,30,9,116
,-11,28,17,,34,-13,48,0,,10,-47,54,170
1,-11,27,17,,17,-39,41,0,,9,19,22,242
1,-10,28,17,,23,-55,48,0,,8,-26,24,373
1,-10,29,16,,11,-28,20,0,,8,-26,24,372
1,-12,28,17,,5,-83,54,0,,19,-66,79,376
1,-10,28,16,,19,-34,17,0,,19,-66,79,377
1,-11,27,17,,5,-71,34,0,,8,37,-6,373
1,-11,29,17,,16,-90,51,0,,15,-68,62,363
2,-10,27,16,,17,-31,1,0,,,,,
1,-11,28,16,,11,-66,19,0,,13,27,5,332
1,-12,28,16,,21,-66,32,0,,11,-57,52,249
1,-11,29,16,,13,-44,7,0,,17,12,21,180
1,-11,28,16,,14,-82,50,0,,11,25,-12,100
1,-11,28,16,,,,,,,22,-66,76,25
1,-11,28,16,,13,-20,-2,0,,9,26,-8,0
2,-11,28,16,,6,-69,31,41,,13,-69,63,0
1,-11,29,16,,8,-18,-9,104,,19,-31,51,0
1,-11,28,16,,4,-58,30,156,,8,-9,7,0
1,-11,28,16,,10,-62,38,226,,12,-61,52,0
1,-11,28,16,,3,-10,-22,308,,12,9,9,0
1,-11,29,16,,9,-63,32,352,,7,0,0,0
1,-10,28,16,,11,2,-21,374,,17,-52,54,0
1,-11,27,16,,11,-48,41,378,,15,-1,17,0
1,-10,28,16,,9,20,-11,373,,4,-33,32,0
1,-11,28,17,,-8,-35,23,370,,11,-9,26,0
1,-11,27,17,,-13,18,-17,325,,2,12,0,0
1,-11,29,17,,-30,-24,9,235,,0,-22,22,0
1,-11,29,16,,-32,17,-11,156,,10,-14,31,0
2,-11,27,16,,-52,-15,-13,67,,-2,-13,23,0
1,-10,29,17,,-44,2,-18,0,,1,-40,52,0
1,-11,28,17,,-52,-2,-32,0,,-1,13,0,0
1,-11,28,17,,-35,-7,0,0,,-5,-42,49,32
1,-12,28,16,,-35,40,-35,0,,3,-22,37,99
1,-11,27,17,,-35,-24,5,0,,-10,-6,9,142
1,-10,2,,,-37,38,-23,0,,-3,-24,48,210
7,17,,,,-35,-2,8,0,,-13,6,-4,289
0,-11,29,16,,-27,-14,35,0,,-7,-39,55,344
1,-11,28,17,,-30,61,-17,0,,-10,25,-11,369
1,-11,28,16,,-26,-3,41,0,,-11,-48,64,378
1,-10,28,17,,-31,61,-6,0,,-12,41,-15,368
1,-11,28,17,,-29,5,49,0,,-14,-51,61,36
1,-11,28,17,,-27,19,48,0,,3,,,
1,-10,29,16,,-34,53,15,0,,-12,43,-8,307
1,-12,28,16,,-20,16,62,0,,-16,-42,54,225
1,-11,28,16,,-23,52,29,0,,-15,37,6,152
1,-11,28,16,,-23,21,59,48,,-17,-31,36,73
1,-10,27,16,,-7,,,,,-14,20,28,0
1,-11,28,16,,44,50,106,,,-15,-10,15,0
1,-11,28,16,,-9,30,61,148,,-13,-4,48,0
1,-11,28,17,,9,32,65,210,,-14,59,-14,0
1,-11,28,16,,4,51,36,280,,-11,-52,58,0
1,-11,28,16,,14,-8,87,338,,-12,42,4,0
1,-11,29,16,,23,33,46,358,,-9,-32,38,0
1,-11,28,16,,26,-20,94,368,,-5,-51,69,0
1,-11,28,16,,44,19,59,369,,-8,54,-16,0
0,-10,28,17,,36,-26,88,365,,-1,-49,69,0
1,-10,28,16,,52,2,73,355,,-6,46,-6,0
1,-11,28,17,,43,10,48,284,,0,18,-2,0
1,-11,28,16,,49,-43,103,214,,0,-27,64,0
1,-11,27,16,,49,13,35,137,,-5,35,5,0
1,-11,29,16,,41,-57,95,69,,5,-33,48,0
1,-11,28,17,,44,11,28,0,,6,-37,72,0
1,-10,28,17,,27,-66,80,0,,1,31,-9,0
1,-11,28,16,,33,-41,69,0,,8,-28,32,63
1,-11,29,17,,12,-9,20,0,,5,5,34,108
1,-11,28,17,,21,-78,68,0,,9,-20,27,158
1,-11,28,17,,25,-30,27,0,,17,-53,71,234
1,-11,2,,,4,-61,35,0,,6,29,-3,304
8,17,,,,24,-53,32,0,,17,-61,64,353
2,-11,29,17,,19,-18,7,0,,12,28,3,373
1,-11,28,16,,9,-93,49,0,,16,-57,59,379
1,-11,28,17,,22,-81,44,0,,15,25,13,376
2,-11,28,16,,13,-37,-1,0,,10,-51,47,374
1,-11,29,17,,21,-94,53,0,,1,,,
1,-11,29,16,,13,-23,-9,0,,7,9,25,344
1,-11,28,17,,7,-61,24,0,,9,28,-11,267
1,-11,27,16,,15,-46,18,0,,20,-66,75,192
1,-11,28,16,,4,-49,11,19,,12,32,-7,117
1,-11,28,16,,13,-77,,,,14,-68,65,44
1,-11,28,16,,41,93,,,,12,23,-1,0
0,-11,28,16,,8,-9,-16,141,,12,-62,53,0
1,-10,28,16,,7,-64,38,198,,20,-50,63,0
1,-11,28,16,,8,-9,-19,281,,8,9,-4,0
1,-11,28,17,,5,-64,28,340,,9,-50,37,0
1,-12,28,17,,11,-5,-13,367,,15,-7,24,0
1,-10,27,16,,5,-38,26,377,,9,12,-5,0
1,-11,28,16,,14,-36,36,376,,14,-60,58,0
1,-11,28,16,,3,15,-14,369,,8,15,0,0
2,-11,28,16,,-5,-37,29,353,,2,-17,16,0
1,-10,29,16,,-17,28,-27,268,,14,-27,40,0
1,-11,29,17,,-29,-33,20,192,,6,10,5,0
1,-11,29,17,,-47,9,-32,108,,4,-42,45,0
1,-11,29,17,,-42,-24,3,36,,11,-29,43,0
1,-11,28,17,,-41,24,-38,0,,-4,1,9,0
1,-10,28,16,,-47,-22,-10,0,,-3,-34,43,0
0,-10,28,16,,-35,21,-20,0,,3,5,10,0
1,-11,27,16,,-38,-4,-13,0,,-8,1,5,3
1,-11,27,17,,-34,11,0,0,,3,-32,48,66
1,-11,28,16,,-36,23,-14,0,,1,4,14,112
1,-11,29,16,,-31,-15,26,0,,-13,-32,36,170
1,-11,2,,,-32,56,-10,0,,-2,5,18,241
8,17,,,,-32,6,31,0,,-15,-27,25,322
1,-11,28,17,,-34,46,8,0,,-4,-2,30,361
1,-11,28,17,,-34,57,-3,0,,-16,-9,10,373
1,-11,28,16,,-27,7,52,0,,-6,-18,48,379
1,-11,27,16,,-31,61,8,0,,-15,18,-9,369
1,-11,28,17,,-32,36,33,0,,-10,-37,6,
1,-11,28,17,,-21,32,49,0,,7,358,,
1,-11,28,16,,-26,41,40,22,,-15,40,-22,285
1,-11,29,16,,-11,12,,,,-13,-48,76,208
1,-11,28,16,,71,92,,,,-13,55,-26,117
1,-11,28,16,,-9,55,38,132,,-15,-56,74,42
1,-10,27,17,,0,17,77,182,,-15,56,-17,0
1,-11,28,16,,5,43,47,257,,-14,-56,60,0
1,-12,28,16,,8,6,73,313,,-13,50,2,0
1,-11,29,17,,22,-6,89,351,,-13,46,-21,0
1,-11,28,16,,20,28,46,367,,-7,-55,76,0
1,-11,27,16,,35,-21,101,376,,-10,61,-23,0
1,-11,28,16,,39,21,52,366,,-7,-62,70,0
1,-11,28,16,,45,-33,103,365,,-4,-11,50,0
1,-11,29,16,,48,12,55,310,,-7,27,-4,0
1,-10,28,16,,46,-42,96,233,,-2,-36,69,0
1,-11,29,16,,52,12,45,173,,-3,42,-18,0
1,-10,28,16,,37,-53,83,88,,0,-29,38,0
1,-10,28,17,,48,3,44,29,,-3,16,28,0
1,-10,28,17,,37,-2,25,0,,0,48,-16,0
1,-11,28,17,,33,-62,85,0,,7,-52,76,0
1,-11,28,16,,34,-6,47,0,,-1,41,-10,0
1,-11,28,16,,16,-40,40,0,,6,-4,11,51
1,-10,28,16,,26,-57,47,0,,8,-21,55,106
1,-11,29,17,,17,-5,11,0,,8,5,7,149
2,-12,28,16,,4,-88,55,0,,14,-51,62,216
1,-11,28,17,,18,-23,15,0,,6,24,9,283
1,-10,2,,,12,-21,6,0,,14,-51,49,343
8,16,,,,21,-103,56,0,,14,16,20,368
1,-11,28,17,,16,-24,-6,0,,11,-42,42,378
2,-10,28,17,,19,-100,55,0,,17,6,33,377
1,-11,28,17,,22,-73,40,0,,9,30,-8,373
1,-11,28,17,,10,-39,5,0,,20,-68,71,356
1,-10,26,17,,15,-67,40,0,,13,34,-6,290
0,-10,29,16,,10,-20,-6,2,,16,-67,68,
1,-11,28,17,,8,-68,30,6,,,214,,
1,-11,28,16,,9,,,,,14,29,2,148
1,-11,28,16,,8,-22,-2,120,,9,-61,53,72
1,-11,27,16,,3,-52,25,175,,20,-55,66,0
1,-11,28,16,,10,-21,-2,255,,9,16,-9,0
1,-10,28,17,,0,-48,10,327,,9,-48,38,0
1,-10,28,16,,10,-63,32,362,,17,-7,33,0
1,-11,28,16,,12,3,-17,377,,6,-31,20,0
0,-11,28,16,,12,-46,37,379,,14,-67,60,0
1,-11,28,17,,9,17,-12,372,,11,17,-2,0
1,-11,29,16,,-8,-36,22,366,,10,-61,53,0
1,-11,28,16,,-14,19,-13,296,,17,-37,48,0
2,-11,29,16,,-33,-24,5,213,,2,1,4,0
1,-11,28,16,,-32,16,-14,130,,7,-46,43,0
1,-11,28,16,,-52,-16,-13,43,,8,0,16,0
2,-11,29,16,,-43,3,-17,0,,1,7,2,0
1,-11,28,16,,-52,-1,-31,0,,2,-32,34,0
1,-11,28,17,,-34,-6,-2,0,,7,-5,23,0
1,-11,28,17,,-40,22,-32,0,,-1,9,4,0
1,-11,28,17,,-30,-15,12,0,,4,-37,48,0
1,-11,28,16,,-34,37,-21,0,,5,-8,22,0
1,-11,28,17,,-35,-1,7,0,,-8,-22,28,29
1,-10,28,17,,-30,32,10,0,,0,-36,49,93
1,,,,,-36,29,12,0,,-8,8,0,133
,-11,29,16,,-28,-3,41,0,,-5,-39,51,195
1,-11,28,17,,-32,60,-6,0,,-7,16,-4,274
1,-11,28,17,,-31,6,46,0,,-11,-44,53,339
1,-11,28,17,,-28,16,48,0,,-8,24,0,364
1,-11,29,17,,-32,56,15,0,,-16,6,-2,373
1,-11,28,16,,-21,13,63,0,,-7,-32,56,375
1,-11,28,17,,-22,47,34,6,,-15,31,-13,366
1,-11,28,17,,-22,26,55,,,-12,-45,67,345
1,-11,28,16,,75,,,,,-18,-4,9,267
1,-11,28,16,,-6,38,53,120,,-15,-,,
2,-11,29,16,,-9,36,59,168,,48,68,194,
1,-10,28,16,,8,28,69,237,,-13,51,-12,102
1,-11,28,16,,3,47,38,303,,-11,-30,70,24
1,-11,28,16,,14,-5,85,349,,-16,39,-26,0
1,-10,28,16,,23,30,49,366,,-16,-39,36,0
1,-10,28,16,,26,-16,93,370,,-11,27,29,0
1,-11,27,17,,42,16,61,366,,-15,-12,14,0
1,-11,28,16,,36,-24,87,364,,-8,-7,50,0
1,-11,28,16,,51,1,74,337,,-12,62,-14,0
1,-11,27,16,,44,12,47,260,,-9,-57,56,0
1,-10,28,17,,50,-43,107,193,,-6,45,9,0
1,-11,28,16,,47,14,32,111,,-8,53,-19,0
1,-11,29,17,,42,-61,97,42,,-1,-55,77,0
2,-11,28,16,,44,13,24,0,,-6,56,-20,0
1,-11,27,16,,30,-70,86,0,,2,-56,73,0
1,-11,28,17,,32,-37,72,0,,1,-13,56,0
1,-11,29,17,,11,-12,16,0,,1,19,2,0
1,-11,29,17,,23,-80,72,0,,4,-48,65,0
1,-10,28,17,,16,-5,5,0,,-1,33,6,0
1,-11,29,16,,6,-69,40,0,,2,23,-9,41
1,-11,29,17,,20,-47,32,0,,14,-44,71,104
1,-11,28,16,,16,-8,2,0,,4,27,-4,152
1,,,,,13,-104,53,0,,9,-33,39,216
,-11,27,16,,19,-28,5,0,,10,3,32,289
1,-10,28,17,,14,-31,-3,0,,11,-28,25,345
0,-10,28,17,,22,-100,57,0,,19,-10,46,370
0,-11,28,17,,14,-18,-12,0,,7,-16,19,379
1,-11,28,16,,14,-87,52,0,,21,-21,54,376
1,-11,28,17,,12,-46,17,0,,8,-3,5,373
1,-11,28,17,,5,-47,8,55,,14,-61,58,350
1,-11,29,17,,,,,,,16,24,13,278
1,-11,28,17,,,,,,,9,-51,,
1,-11,28,16,,11,-49,22,113,,48,209,,
1,-11,28,16,,1,-28,1,163,,18,9,24,144
0,-10,29,16,,9,-62,35,232,,6,-40,32,66
1,-10,28,16,,6,-11,-17,312,,20,-11,37,0
1,-11,29,16,,6,-62,25,355,,12,27,-8,0
1,-11,28,16,,10,-6,-9,373,,12,-71,63,0
0,-11,30,16,,7,-37,24,380,,15,23,-1,0
0,-11,28,16,,12,5,6,374,,7,-6,3,0
1,-11,28,17,,0,18,-16,368,,9,-63,52,0
1,-11,29,16,,-5,-37,29,341,,15,10,9,0
1,-10,29,16,,-21,29,-27,250,,9,6,-3,0
1,-11,27,16,,-29,-34,20,177,,14,-57,58,0
1,-11,27,17,,-34,32,-36,87,,8,17,-4,0
1,-11,28,16,,-49,-37,5,18,,3,-30,28,0
2,-10,28,16,,-41,27,-40,0,,12,-16,31,0
1,-10,28,17,,-48,-25,-9,0,,5,16,0,0
2,-10,28,17,,-33,24,-22,0,,5,-47,50,0
1,-10,28,17,,-40,-6,-10,0,,8,-23,36,0
2,-12,28,17,,-33,12,-3,0,,-1,-6,16,0
1,-11,28,16,,-33,51,-34,0,,0,-36,47,0
1,-10,28,16,,-30,-17,27,0,,0,5,7,0
1,-11,28,17,,-29,57,-9,0,,-7,-8,14,41
2,-11,27,16,,-34,5,32,0,,1,-24,38,101
1,-10,28,16,,-28,3,38,0,,-9,-5,11,152
1,-11,28,17,,-35,58,-4,0,,-3,-23,44,223
0,-11,2,,,-25,,,,,-12,0,0,294
8,17,,,,,5,53,0,,-13,-36,40,350
1,-11,28,16,,-30,38,33,0,,-7,12,14,370
1,-11,29,17,,-34,38,34,0,,-15,-26,30,376
1,-11,27,16,,-20,29,49,0,,-8,7,29,370
1,-10,27,16,,-27,45,37,41,,-17,-7,10,366
1,-10,28,17,,-11,13,70,103,,,,,
1,-11,28,17,,-8,55,40,147,,-9,-14,49,333
1,-10,28,17,,-2,19,75,211,,-16,19,-8,246
1,-11,28,16,,6,40,47,283,,-17,-33,36,80
0,-11,29,16,,8,7,70,333,,-10,-48,78,65
1,-11,28,16,,23,-8,91,356,,-10,-48,78,10
1,-11,28,16,,21,30,45,370,,-14,54,-28,0
1,-11,28,17,,34,-24,101,374,,-12,-60,77,0
1,-11,27,16,,40,21,48,367,,-15,64,-19,0
1,-11,27,16,,45,-36,106,351,,-10,-60,63,0
1,-11,27,16,,48,16,52,281,,-7,-33,69,0
1,-10,27,16,,44,-43,97,209,,-8,46,-23,0
1,-11,28,16,,54,11,43,145,,-3,-59,78,0
1,-10,29,16,,37,-54,86,65,,-9,66,-23,0
1,-11,28,16,,48,5,43,0,,-7,-2,14,0
1,-11,28,17,,36,-3,24,0,,-3,-15,57,0
2,-11,27,16,,32,-63,86,0,,-2,25,-10,0
1,-11,28,16,,36,-4,44,0,,0,-49,61,0
1,-11,28,16,,17,-45,43,0,,-4,38,10,0
1,-11,27,17,,25,-49,46,0,,0,41,-16,0
1,-11,28,17,,11,-40,21,0,,8,-49,79,0
2,-11,28,17,,4,-96,56,0,,0,40,-16,19
2,-11,29,16,,16,-17,13,0,,8,-21,24,86
1,-11,28,16,,9,-80,37,0,,6,-6,45,124
1,-11,29,17,,21,-107,59,0,,9,-10,16,184
1,-11,27,17,,14,-20,-8,0,,15,-20,56,268
1,-11,28,17,,20,-103,56,0,,8,-3,6,325
0,-11,2,,,18,-19,-7,0,,17,-57,59,363
8,17,,,,12,-36,5,0,,11,24,11,376
1,-11,28,16,,14,-71,41,0,,15,-50,51,380
1,-10,29,17,,4,-24,-13,32,,14,18,23,376
1,-11,29,16,,8,,,,,9,-45,3,
0,-10,28,17,,-66,28,97,,,7,368,,
1,-10,28,16,,7,-24,1,136,,19,4,32,321
1,-11,28,16,,4,-49,22,199,,9,29,-8,245
0,-10,28,16,,9,-26,2,272,,19,-65,72,172
