x Desb 3,y Desb 3,z Desb 3,i Desb 3,sep,x Desb 4,y Desb 4,z Desb 4,i Desb 4,sep,x Desb 5,y Desb 5,z Desb 5,i Desb 5
-7,-17,22,17,,25,17,65,0,,-9,-30,30,0
-7,-16,22,17,,21,29,46,0,,2,-45,55,0
-5,-17,22,17,,34,-23,99,0,,-7,17,-5,0
-5,-16,23,17,,43,-2,82,0,,-7,-49,52,0
-5,-16,23,17,,35,-4,67,0,,0,-16,34,0
-6,-16,23,17,,54,-19,97,0,,-16,-5,8,0
-5,-15,23,17,,48,10,61,0,,-13,-45,50,0
-5,-15,24,17,,42,-40,90,0,,-7,25,3,0
-5,-14,25,17,,52,6,53,,,-17,-34,41,0
-5,-13,24,18,,0,,,,,-8,17,14,0
-4,-13,24,17,,44,0,39,0,,-15,28,-11,0
-4,-13,25,17,,45,-48,92,0,,-10,-37,63,0
-3,-13,2,,,48,-3,54,29,,-14,39,-12,0
5,17,,,,22,-24,35,208,,-15,-43,61,0
-3,-12,26,17,,21,-82,72,229,,-13,40,-9,31
-2,-11,27,17,,21,-82,72,255,,-15,-44,54,102
-2,-10,26,17,,31,-65,56,308,,-12,38,3,152
-1,-10,27,17,,6,-27,14,358,,-16,25,-3,228
0,-10,27,17,,16,-82,50,372,,-8,-33,58,306
0,-10,28,17,,12,-22,8,379,,-13,36,-10,354
0,-10,28,17,,21,-97,62,375,,-5,7,30,366
0,-9,28,17,,16,-26,1,373,,-10,40,-8,376
1,-9,27,17,,19,-94,51,326,,-6,-37,60,369
2,-9,28,17,,18,-30,0,250,,,,,
3,-8,28,17,,12,-36,5,176,,-8,40,0,366
3,-8,29,17,,14,-70,43,103,,-4,-37,50,327
3,-8,30,17,,6,-24,-9,24,,-5,36,9,255
3,-8,30,17,,13,-69,38,0,,-2,-31,43,178
3,-8,29,17,,5,-12,-12,0,,0,23,24,115
4,-8,30,17,,5,-47,21,0,,-1,40,-13,34
4,-7,31,17,,10,-26,4,0,,7,-53,71,0
4,-7,30,17,,2,-42,4,0,,3,42,-10,0
5,-7,30,17,,8,-64,33,0,,2,-8,18,0
6,-7,31,17,,12,2,-17,0,,11,-17,55,0
6,-7,30,17,,6,-17,3,0,,7,38,-4,0
6,-7,31,17,,13,-22,27,0,,11,-57,62,0
7,-7,32,17,,8,15,-8,0,,12,27,8,0
7,-7,32,17,,-10,-32,17,0,,10,18,-7,0
8,-6,31,17,,-14,13,-8,0,,18,-51,74,0
7,-7,33,17,,-23,22,-26,0,,14,15,24,0
8,-6,32,17,,-31,-31,21,0,,10,-33,33,0
8,-7,32,17,,,,,,,16,-7,42,0
9,-7,32,17,,-39,30,-41,0,,12,34,-11,0
9,-7,33,17,,-46,-39,8,0,,17,-64,72,0
8,-6,33,17,,-40,31,-48,76,,14,32,0,0
9,-7,32,17,,-43,-30,1,129,,11,2,3,0
8,-6,33,17,,-35,34,-32,183,,19,-46,68,0
9,-,,,,-36,-19,0,266,,12,17,11,57
7,33,17,,,-35,30,-13,336,,12,-52,42,115
9,-6,34,17,,-34,6,1,364,,15,0,28,160
9,-5,33,17,,-31,24,16,372,,10,-36,27,234
9,-6,33,17,,-33,34,4,374,,15,-19,39,314
9,-7,32,17,,-28,-5,40,365,,8,-22,11,361
9,-7,33,17,,-33,60,-4,348,,14,-67,59,
9,-6,33,17,,-30,8,44,284,,,370,,
9,-7,33,17,,-33,55,18,208,,11,17,1,380
10,-7,33,17,,-28,20,48,135,,11,-54,48,370
9,-7,34,18,,-22,48,36,58,,8,8,11,368
9,-7,33,17,,-21,28,53,0,,6,-43,36,340
9,-7,33,17,,-6,37,55,0,,8,0,21,276
8,-7,32,17,,-12,61,32,0,,2,13,0,210
8,-7,33,17,,5,10,84,0,,9,-45,56,150
8,-7,32,17,,3,50,38,0,,-3,13,-1,67
9,-7,32,17,,3,31,48,0,,-6,-24,24,0
8,-7,32,17,,14,-4,85,0,,7,-13,31,0
7,-8,32,17,,22,29,49,0,,-10,-17,19,0
7,-8,33,17,,27,-16,90,0,,-1,-45,53,0
8,-8,32,17,,40,-16,98,0,,-6,15,0,0
7,-7,32,17,,36,15,54,0,,-8,-46,47,0
7,-8,32,17,,50,-34,107,0,,1,-28,46,0
6,-8,31,17,,4,,,,,-14,8,0,0
6,-8,32,17,,3,10,48,0,,-15,-36,40,0
5,-8,31,17,,39,-24,71,0,,-6,14,15,0
5,-8,31,17,,55,-10,78,0,,-18,-22,25,0
5,-9,30,17,,36,-23,55,0,,-6,1,31,0
4,-9,31,17,,39,-59,94,0,,-14,33,-9,0
3,-9,30,17,,42,11,29,46,,-13,-40,60,0
3,-9,30,17,,29,-66,79,105,,-13,38,-8,0
3,-9,29,17,,26,8,27,153,,-19,11,0,0
3,-9,30,17,,21,3,16,226,,-7,-22,56,2
2,-10,29,17,,23,-91,72,304,,-18,24,-9,75
1,-9,29,17,,16,-3,4,354,,-8,-36,63,121
1,-10,28,,,13,-92,58,369,,-16,41,-13,198
17,,,,,20,-13,7,381,,-9,-45,64,274
0,-10,29,17,,11,-97,51,376,,-13,45,-11,346
0,-10,28,17,,20,-35,8,376,,-11,-46,59,364
0,-11,29,17,,15,-83,36,341,,,,,
-1,-11,28,17,,19,-47,18,261,,-8,40,-2,377
-1,-11,27,17,,8,-60,24,183,,-9,-32,48,375
-2,-11,27,17,,13,-88,53,110,,-7,30,15,368
-2,-13,27,17,,8,-13,-16,24,,-7,-24,33,345
-3,-12,27,17,,13,-77,44,0,,-4,18,29,270
-3,-13,26,17,,7,-8,-14,0,,-5,46,-12,186
-3,-13,27,17,,3,-27,2,0,,2,-48,71,122
-4,-13,27,17,,12,-47,23,0,,-1,47,-8,42
-4,-13,26,17,,2,-24,-14,0,,4,-54,65,0
-4,-14,25,17,,5,-61,26,0,,3,39,-1,0
-4,-14,25,17,,12,-7,-7,0,,2,15,-2,0
-4,-14,26,17,,5,-34,21,0,,6,-52,59,0
-5,-14,25,17,,14,-39,37,0,,8,28,14,0
-5,-15,24,17,,1,16,-15,0,,7,-43,45,0
-5,-16,25,17,,-10,-16,5,0,,14,-56,76,0
-5,-15,23,16,,-11,,,,,11,33,-12,0
-4,-15,25,17,,-8,11,0,,,16,-63,78,0
-4,-16,24,17,,-32,4,-18,0,,19,-6,47,0
-5,-16,24,17,,-30,-16,11,0,,9,-10,13,0
-5,-16,24,17,,-36,27,-31,0,,14,-65,68,0
-5,-16,23,17,,-51,-32,-1,1,,14,32,0,0
-4,-16,24,17,,-41,19,-32,86,,13,-56,58,0
-5,-16,24,17,,-50,-16,-16,137,,21,-46,74,0
-6,-16,23,17,,-34,14,-13,205,,11,22,-8,0
-5,-16,24,17,,-29,-30,15,291,,17,-63,74,0
-5,-17,24,17,,-32,50,-32,349,,16,-1,29,57
-4,-16,25,,,-31,-16,23,367,,9,-32,22,113
,17,,,,-29,52,-4,375,,18,-22,48,165
-4,-16,25,17,,-32,8,25,366,,9,-14,8,229
-5,-16,24,17,,-32,41,12,363,,16,-42,54,310
-5,-16,24,17,,-37,27,23,317,,8,0,-3,355
-4,-16,23,17,,-30,32,35,242,,10,-60,48,3
-4,-16,24,17,,-32,42,26,165,,70,,,
-3,-16,24,17,,-20,25,54,93,,15,6,16,380
-5,-15,24,17,,-26,49,33,14,,7,-41,34,374
-4,-15,24,17,,-15,13,68,0,,11,-8,26,369
-4,-15,25,17,,-7,52,39,0,,4,-26,21,348
-3,-14,24,17,,-3,21,74,0,,12,-54,58,271
-3,-14,26,17,,9,13,85,0,,4,17,0,206
-3,-14,24,17,,2,46,35,0,,6,-48,53,144
-2,-14,26,17,,7,11,68,0,,1,12,2,72
-2,-14,26,17,,25,14,65,0,,-5,-8,11,4
-2,-12,26,17,,23,29,45,0,,7,-28,43,0
-2,-12,26,17,,33,-22,102,0,,0,9,8,0
-1,-12,26,17,,41,20,53,0,,-5,-39,44,0
0,-13,26,17,,33,-2,64,0,,3,-31,47,0
-1,-11,26,17,,52,-22,,,,-11,4,-3,0
0,-12,25,17,,97,0,,,,-1,-39,54,0
0,-12,27,17,,41,0,52,0,,-4,6,18,0
0,-11,27,17,,43,-40,93,0,,-15,-24,26,0
0,-11,27,17,,52,8,53,0,,-4,-2,29,0
0,-10,27,17,,41,2,36,0,,-12,29,-8,0
0,-10,28,17,,45,-51,93,0,,-11,-43,55,0
1,-10,27,17,,48,-2,52,52,,-13,31,-2,0
1,-10,28,17,,28,-47,57,109,,-18,12,-2,0
1,-9,29,17,,33,-20,56,168,,-8,-24,57,0
2,-9,28,17,,21,-29,34,254,,-16,26,-11,0
2,-9,29,17,,28,-61,55,326,,-8,-35,65,0
2,-8,2,,,9,-25,12,363,,-11,21,21,60
9,17,,,,18,-88,59,376,,-18,-19,23,115
3,-8,29,17,,9,-11,-2,378,,-10,6,36,178
3,-8,30,17,,21,-108,60,375,,-17,3,8,245
3,-8,29,17,,15,-21,-4,364,,-7,-16,50,319
4,-8,30,17,,19,-97,52,293,,-14,25,-5,358
3,-8,30,17,,17,-27,-1,216,,-5,-36,61,369
4,-8,30,17,,12,-78,45,138,,-12,42,-11,376
4,-8,30,16,,10,-26,0,63,,-3,-40,,
4,-7,31,17,,8,-59,23,0,,,66,368,
4,-8,30,17,,15,-70,41,0,,-9,45,-12,357
4,-8,30,17,,3,-12,-12,0,,-1,-44,63,290
5,-8,31,17,,11,-63,38,0,,-5,46,-4,210
5,-8,31,17,,10,-29,6,0,,0,-42,60,146
5,-7,31,17,,1,-39,3,0,,-2,35,8,76
5,-8,31,17,,8,-61,33,0,,-3,24,-5,4
6,-7,31,17,,10,2,-15,0,,10,-40,66,0
6,-7,31,17,,7,-16,2,0,,2,32,-7,0
6,-8,32,17,,15,-22,27,0,,4,-31,39,0
5,-7,31,17,,-6,5,-11,0,,10,6,36,0
6,-7,32,17,,-10,-31,17,0,,4,33,-9,0
6,-8,30,17,,-17,15,-9,0,,14,-61,70,0
6,-7,31,17,,-35,-18,-2,0,,13,33,-4,0
7,-7,32,17,,-32,,,,,7,-6,13,0
6,-7,31,17,,,8,-8,0,,13,-57,67,0
6,-7,32,17,,-39,29,-41,0,,13,30,6,0
7,-8,31,17,,-45,-39,8,16,,10,-54,51,0
7,-8,32,17,,-42,32,-50,104,,21,-49,70,0
7,-7,32,17,,-41,-33,2,149,,10,25,-8,0
7,-8,32,17,,-33,37,-34,222,,20,-59,77,0
6,-8,32,17,,-37,-22,1,301,,18,0,38,0
6,-7,32,17,,-34,33,-18,354,,7,-24,20,0
6,-8,31,17,,-33,2,3,367,,15,-68,69,4
7,-8,3,,,-28,26,15,375,,13,28,-5,80
1,17,,,,-34,32,7,367,,14,-68,62,126
6,-8,32,17,,-29,17,29,364,,14,20,7,181
6,-8,32,17,,-36,47,4,328,,8,7,-7,242
6,-8,31,17,,-26,12,50,253,,18,-61,65,319
6,-9,31,17,,-33,60,10,175,,11,18,-11,365
5,-9,31,17,,-21,11,63,103,,15,-6,,
6,-9,30,17,,-27,60,21,21,,7,66,375,
6,-9,32,17,,-5,10,76,0,,10,24,-9,380
5,-8,31,17,,-4,36,57,0,,12,-64,58,369
6,-9,30,17,,-10,39,56,0,,8,19,0,366
4,-9,31,17,,5,12,83,0,,4,-6,7,336
4,-9,30,17,,3,48,36,0,,12,-36,50,253
3,-10,31,17,,3,30,48,0,,2,6,3,194
5,-9,30,17,,26,1,83,0,,2,-40,43,130
4,-10,30,17,,24,28,52,0,,6,5,14,61
3,-10,31,17,,25,-15,91,0,,-4,-34,36,0
2,-10,31,17,,44,13,64,0,,6,-40,51,0
3,-10,29,16,,36,13,52,0,,-6,7,1,0
2,-10,29,17,,51,-34,107,0,,-7,-28,30,0
3,-10,30,17,,43,12,49,0,,1,-4,23,0
2,-10,29,17,,39,-24,73,0,,-12,-23,22,0
1,-11,29,17,,55,,,,,-5,-45,54,0
1,-11,29,17,,,-12,74,0,,-8,21,-5,0
1,-11,28,17,,35,-25,55,0,,-10,-44,51,0
0,-11,27,17,,40,-59,93,1,,-9,27,0,0
0,-11,29,16,,44,11,30,67,,-16,12,-3,0
0,-11,29,17,,26,-68,81,117,,-7,-32,58,0
0,-11,27,17,,27,8,25,173,,-11,21,11,0
0,-12,28,17,,22,2,15,248,,-16,-25,32,0
0,-12,27,17,,22,-88,72,320,,-11,15,25,0
0,-11,27,17,,17,-3,5,361,,-18,-13,19,0
-1,-12,27,18,,14,-98,62,373,,-11,1,42,5
0,-13,27,17,,17,-6,3,380,,-16,46,-16,85
-1,-13,27,17,,14,-102,53,375,,-14,49,-5,152
-2,-12,26,16,,18,-34,11,373,,-14,49,-5,206
-2,-13,26,,,15,-80,34,314,,-15,-44,49,286
,17,,,,21,-50,20,235,,-13,32,12,348
-1,-13,27,17,,10,-55,25,153,,-13,-32,24,362
-1,-13,27,17,,14,-51,25,77,,-6,8,32,376
-2,-13,28,17,,4,-38,1,6,,-16,4,12,372
-2,-13,26,17,,11,-76,40,0,,,,,
-2,-13,26,17,,7,-12,-11,0,,-7,-16,52,366
-2,-13,26,17,,3,-21,-3,0,,-9,23,-9,345
-2,-14,26,17,,13,-52,30,0,,-1,-29,71,266
-2,-14,26,17,,0,-19,-19,0,,-5,39,-9,187
-2,-14,26,17,,4,-56,20,0,,5,-41,76,123
-3,-14,25,17,,14,-11,-1,0,,-1,17,28,44
-2,-14,25,17,,6,-28,19,0,,1,-20,19,0
-2,-15,26,16,,14,-39,40,0,,6,-1,41,0
-3,-14,25,17,,0,18,-16,0,,0,39,-7,0
-3,-14,25,17,,-10,-38,25,,,11,-53,68,0
-2,-14,25,17,,,0,,,,11,-17,54,0
-2,-15,26,17,,-22,27,-24,0,,5,2,3,0
-2,-14,26,17,,-31,6,-19,0,,12,-55,60,0
-2,-14,26,17,,-30,-16,13,0,,13,24,11,0
-3,-13,25,17,,-47,13,-37,0,,8,-46,51,0
-2,-14,25,17,,-41,-30,3,34,,21,-46,70,0
-2,-14,26,17,,-45,26,-51,115,,8,24,-7,0
-1,-14,25,17,,-35,-31,10,160,,10,-36,34,0
-1,-14,26,17,,-34,41,-42,244,,19,-3,39,0
-2,-14,26,17,,-29,-31,14,319,,8,-19,20,0
-2,-14,26,17,,-30,51,-32,363,,17,-62,72,0
-2,-13,27,17,,-30,-15,26,372,,13,31,-3,0
-1,-13,26,17,,-28,53,-4,373,,8,-4,6,0
0,-13,26,17,,-33,9,26,365,,22,-42,64,22
-1,-13,26,17,,-27,2,55,266,,8,9,-6,89
-1,-13,,,,-30,30,38,252,,9,-56,47,129
,27,17,,,-30,30,38,210,,17,5,22,185
-1,-13,26,17,,-33,45,24,134,,8,-42,28,260
0,-13,27,17,,-19,23,53,61,,16,-14,36,333
0,-13,27,17,,-26,50,32,0,,11,24,-10,368
0,-11,28,17,,-4,17,72,0,,1,,,
0,-12,27,17,,-8,49,44,0,,1,-71,62,377
0,-12,27,17,,-3,24,69,0,,13,21,-3,379
0,-12,27,17,,9,13,80,0,,9,-57,52,369
0,-11,28,17,,2,44,38,0,,9,10,10,362
1,-11,28,17,,7,15,65,0,,4,-43,36,308
0,-10,28,17,,24,14,69,0,,9,-1,21,236
0,-11,27,17,,21,28,46,0,,3,15,-2,169
0,-10,28,17,,34,-20,97,0,,9,-45,54,102
1,-10,28,16,,40,18,56,0,,-2,12,1,28
0,-9,29,17,,34,-2,66,0,,4,-43,51,0
1,-9,28,17,,51,,,,,7,-17,31,0
0,-9,29,17,,,-21,99,0,,-9,-15,20,0
0,-9,29,17,,40,-2,52,0,,-1,-40,50,0
1,-10,28,17,,42,-40,91,0,,-5,12,0,0
2,-10,29,17,,54,6,51,0,,-8,-43,47,0
2,-9,29,17,,42,-1,38,0,,0,-24,43,0
1,-8,29,17,,45,-49,95,12,,-13,4,0,0
1,-8,29,17,,37,1,22,76,,-13,-35,41,0
1,-9,29,17,,26,-49,56,125,,-7,17,13,0
2,-9,28,17,,34,-16,52,195,,-18,-25,27,0
2,-9,29,17,,22,-36,38,281,,-7,5,28,0
3,-9,29,17,,25,-52,54,342,,-13,34,-13,0
3,-8,28,17,,10,-31,13,366,,-14,-41,64,0
3,-8,30,17,,21,-86,58,379,,-13,41,-12,0
2,-9,28,17,,9,-11,-2,376,,-16,-45,57,0
3,-9,29,17,,20,-109,62,374,,-14,40,-2,54
3,-8,30,17,,13,-19,-6,342,,-18,23,-12,114
3,-8,29,17,,19,-101,54,258,,-12,34,15,176
3,-9,30,,,17,-22,-4,180,,-18,-27,28,264
17,,,,,13,-82,49,105,,-9,11,31,328
3,-9,29,17,,9,-25,-3,26,,-12,56,-18,362
3,-8,28,17,,8,-61,23,0,,,,,
3,-8,29,17,,9,-28,7,0,,-5,-15,52,374
4,-8,31,17,,3,-8,-14,0,,-12,31,-8,376
3,-8,30,17,,11,-66,41,0,,-3,-37,68,368
3,-8,30,17,,10,-33,8,0,,-8,45,-18,353
3,-8,30,17,,0,-37,-1,0,,-2,-47,75,277
3,-9,30,17,,14,-34,17,0,,-5,51,-16,194
4,-9,29,17,,11,4,-13,0,,2,-51,73,128
3,-9,29,17,,11,-42,37,0,,4,-6,49,57
4,-8,30,17,,6,15,-7,0,,0,5,5,2
4,-9,29,17,,-7,7,-16,0,,5,-52,64,0
3,-9,29,17,,-8,-31,26,0,,2,35,3,0
3,-9,28,17,,-16,14,-5,0,,2,16,-1,0
3,-10,29,16,,-34,-17,0,,,7,-47,57,0
4,-8,29,16,,0,,,,,6,24,15,0
3,-9,29,17,,-33,9,-8,0,,8,-41,45,0
3,-9,30,17,,-40,28,-42,0,,16,-54,72,0
3,-9,30,17,,-45,-40,7,41,,9,28,-8,0
3,-10,29,17,,-40,33,-49,118,,6,-29,31,0
3,-9,30,17,,-41,-32,3,161,,19,-4,43,0
3,-9,29,17,,-33,36,-33,245,,11,32,-4,0
3,-10,30,17,,-37,-21,-2,320,,16,-62,68,0
3,-10,29,17,,-31,31,-16,362,,12,32,0,0
3,-10,29,17,,-29,-6,38,365,,9,2,3,0
2,-10,29,17,,-29,-6,38,361,,14,-58,62,0
3,-10,28,17,,-29,13,30,363,,17,23,14,0
3,-10,30,17,,-32,60,1,351,,8,-51,46,0
3,-9,28,17,,-35,54,5,276,,19,-59,71,42
2,-11,29,17,,-25,0,46,219,,9,24,-14,108
2,-10,29,17,,-36,60,5,149,,18,-71,74,154
2,-10,29,16,,-23,5,62,80,,13,29,-8,228
2,-10,29,17,,-26,61,20,2,,13,-73,63,306
2,-1,,,,-22,36,47,0,,14,21,-4,356
1,29,17,,,-5,28,61,0,,9,-65,5,
2,-11,28,17,,-8,45,49,0,,4,372,,
1,-11,29,17,,5,13,81,0,,15,12,11,382
1,-11,28,17,,3,46,41,0,,7,16,-8,376
1,-11,28,17,,3,37,45,0,,14,-60,62,369
1,-11,29,17,,26,-4,85,0,,6,19,-8,343
1,-12,29,17,,24,24,54,0,,13,-56,61,270
1,-11,28,17,,27,-10,87,0,,5,19,0,204
1,-11,28,17,,40,-18,99,0,,1,-9,16,144
1,-11,27,17,,35,16,51,0,,9,-26,39,66
0,-11,27,17,,49,-36,109,0,,-4,-6,12,0
0,-12,28,17,,45,11,45,0,,2,-40,46,0
0,-12,28,17,,41,-21,71,,,-1,5,10,0
0,-12,28,16,,,0,,,,-8,-3,9,0
0,-12,29,17,,54,-13,77,0,,2,-29,43,0
0,-12,28,17,,36,-25,56,0,,-3,3,9,0
0,-12,27,17,,40,-58,93,24,,-9,-34,37,0
0,-12,27,17,,43,10,27,88,,-5,6,16,0
1,-12,28,17,,28,-67,83,134,,-12,13,-3,0
1,-12,28,17,,24,10,25,207,,-6,-37,53,0
0,-12,27,17,,13,-72,58,293,,-5,3,25,0
0,-12,27,17,,23,-18,30,349,,-17,-11,15,0
0,-13,27,17,,4,-66,34,367,,-6,-9,42,0
0,-12,28,17,,16,-49,42,382,,-13,33,-5,0
0,-12,27,17,,8,-41,10,376,,-16,-38,55,0
0,-12,27,17,,16,-107,55,374,,-12,34,0,0
0,-12,27,17,,13,-22,-9,339,,-16,22,-12,0
0,-12,27,17,,20,-104,62,254,,-9,-32,67,37
0,-12,27,17,,15,-14,-12,171,,-17,35,-19,106
0,-12,26,17,,15,-92,56,94,,-9,-47,70,159
0,-12,28,17,,6,-8,-20,20,,-15,52,-19,247
0,-12,28,17,,6,-37,2,0,,-10,-56,67,321
0,-1,,,,11,-56,30,0,,-13,56,-11,364
2,27,17,,,2,-21,-6,0,,,,,
0,-12,28,17,,7,-61,32,0,,-5,-36,65,374
1,-12,28,17,,5,-16,-13,0,,-12,49,-18,377
0,-11,28,17,,0,-17,-19,0,,-3,-50,73,372
0,-12,28,17,,13,-55,33,0,,-9,55,-19,354
0,-12,27,17,,7,3,-15,0,,-3,-52,70,278
0,-12,26,17,,7,-26,16,0,,-4,51,-8,202
0,-12,27,17,,11,-5,13,0,,-5,19,-1,133
1,-12,27,17,,-9,-12,-4,0,,5,-28,67,60
0,-12,27,17,,-8,-38,26,0,,-3,27,-10,0
0,-12,28,17,,-23,26,-24,0,,10,-44,69,0
0,-12,27,17,,-32,-,,,,4,19,23,0
0,-12,27,17,,32,13,0,,,5,-29,35,0
0,-11,28,16,,-37,25,-29,0,,10,3,38,0
1,-12,28,17,,-51,-33,-3,12,,3,32,-8,0
1,-12,28,17,,-42,19,-34,96,,5,-18,20,0
1,-12,28,17,,-49,-19,-15,150,,17,-17,48,0
1,-12,27,17,,-33,16,-15,212,,5,-4,12,0
0,-11,28,17,,-41,0,-17,300,,13,-54,63,0
1,-11,27,17,,-31,4,2,343,,13,27,10,0
1,-11,29,17,,-35,28,-19,369,,10,-52,49,0
1,-11,29,17,,-25,-1,30,374,,22,-45,67,0
0,-11,27,16,,-32,56,-10,367,,10,20,-5,0
1,-12,29,17,,-27,-2,40,363,,21,-56,75,0
0,-11,28,17,,-34,64,-6,317,,20,4,33,0
2,-11,29,17,,-25,0,54,242,,5,-32,26,0
1,-12,29,17,,-31,65,8,175,,16,-68,69,36
1,-10,29,17,,-35,47,25,97,,14,29,-7,105
1,-11,29,17,,-19,19,55,30,,13,-70,66,151
0,-11,28,17,,-26,54,29,0,,15,25,2,219
1,-10,28,17,,-2,14,74,0,,7,-65,49,294
2,-11,29,17,,-12,59,38,0,,17,9,12,345
2,-1,,,,-4,26,67,0,,11,15,-10,
0,29,18,,,7,33,54,0,,370,,,
1,-10,28,17,,3,46,34,0,,15,-68,69,381
1,-11,28,17,,21,-9,91,0,,10,28,-11,377
2,-10,28,17,,27,10,71,0,,9,-67,60,369
2,-11,29,17,,21,7,67,0,,10,22,-4,344
2,-10,29,17,,33,-22,98,0,,7,-54,54,277
2,-9,29,17,,40,17,52,0,,8,13,8,211
1,-10,30,17,,43,-33,101,0,,2,8,2,154
2,-11,28,17,,49,11,57,0,,8,-41,50,86
2,-10,28,17,,41,0,52,0,,-1,8,3,20
2,-10,28,17,,,,,,,-1,-30,35,0
2,-10,29,17,,52,-33,97,0,,2,-7,19,0
1,-10,29,17,,54,7,48,0,,-6,6,3,0
1,-10,29,17,,35,-49,80,0,,-5,-24,29,0
1,-10,28,17,,46,-48,95,60,,-1,-8,21,0
1,-10,29,17,,38,0,22,109,,-9,-21,26,0
1,-11,29,17,,29,-64,89,164,,-4,-38,50,0
1,-11,29,17,,22,11,8,240,,-10,15,-2,0
1,-11,28,17,,16,-93,78,316,,-10,-38,49,0
1,-10,28,17,,21,8,6,354,,-10,24,1,0
1,-11,28,17,,11,-32,12,368,,-16,4,4,0
1,-10,28,17,,16,-83,60,382,,-9,-25,54,0
1,-10,29,17,,13,-16,-3,375,,-16,23,-10,0
2,-11,28,17,,16,-108,63,370,,-16,-28,39,0
1,-10,28,17,,16,-15,-9,316,,-12,21,16,0
0,-10,28,17,,17,-109,60,232,,-17,-21,28,0
1,-11,27,17,,14,-31,1,159,,-12,11,32,54
2,-10,27,17,,15,-87,53,80,,-18,-9,8,111
2,-10,28,17,,11,-20,-3,1,,-9,-4,51,159
1,-10,28,17,,7,-64,28,0,,-14,53,-10,247
,,,,,7,-26,0,0,,-13,-52,56,319
,,,,,5,-5,-20,0,,-13,42,-20,363
0,-11,29,17,,14,-71,45,0,,,,,
0,-11,27,17,,9,-33,12,0,,,,,
0,-11,28,17,,1,-33,-3,0,,-6,-53,72,373
1,-11,29,17,,12,-66,33,0,,-12,61,-20,376
1,-10,28,17,,10,5,-17,0,,-5,-56,70,370
1,-11,28,17,,12,-43,37,0,,-9,55,-11,354
0,-11,27,17,,13,-29,36,0,,-4,-47,58,276
0,-10,27,17,,-7,11,-20,0,,-5,41,8,208
0,-11,27,17,,-9,-32,29,0,,-5,41,-15,130
1,-11,27,17,,-26,25,-32,0,,4,-47,79,61
1,-11,28,17,,-,,,,,-3,43,-18,0
0,-9,28,17,,27,-30,23,0,,9,-56,75,0
0,-11,27,17,,-33,9,-5,0,,5,0,43,0
0,-11,28,17,,-54,-12,-21,22,,3,-6,16,0
0,-10,27,17,,-43,-3,-16,104,,11,-55,70,0
0,-10,28,17,,-52,4,-35,153,,4,33,-2,0
0,-11,28,17,,-32,-10,4,210,,5,4,3,0
0,-11,27,16,,-40,25,-34,302,,18,-38,64,0
0,-11,28,17,,-30,-20,12,353,,12,24,12,0
0,-11,27,17,,-32,48,-33,370,,10,-44,50,0
0,-11,28,17,,-29,27,17,374,,15,13,27,0
0,-10,28,17,,-30,65,-13,364,,7,22,-6,0
0,-11,28,17,,-28,14,29,356,,22,-56,71,0
0,-11,28,17,,-37,51,5,301,,20,0,40,0
0,-11,27,17,,-32,11,44,224,,8,-21,22,0
0,-11,28,17,,-32,53,22,151,,18,-60,71,0
0,-11,28,17,,-32,25,43,75,,13,29,-1,0
0,-11,27,17,,-20,38,40,1,,13,-64,60,7
0,-11,28,17,,-21,36,46,0,,24,-37,60,81
0,-11,27,17,,-4,31,62,0,,6,5,-1,123
0,-11,28,17,,-11,63,34,0,,22,-55,68,175
1,-11,28,17,,4,9,80,0,,9,16,-10,255
0,-11,28,17,,10,17,74,0,,16,-70,67,327
0,-11,28,17,,4,37,44,0,,11,25,-9,366
0,-11,,,,14,0,81,0,,,,,
29,17,,,,24,25,55,0,,11,-72,64,376
1,-11,28,17,,20,23,49,0,,14,26,-4,379
0,-11,28,17,,40,-19,98,0,,6,-61,52,369
0,-11,27,17,,38,16,51,0,,16,-47,56,363
0,-12,27,17,,38,-18,82,0,,4,12,-5,312
1,-10,29,17,,53,-5,80,0,,12,-53,58,232
1,-11,28,17,,39,-22,7,,,5,19,-2,164
1,-11,28,17,,1,0,,,,7,-49,55,97
1,-11,28,17,,46,-44,101,0,,8,-14,29,20
1,-12,28,17,,52,8,37,0,,-5,-16,21,0
1,-12,27,17,,39,-55,93,13,,5,-21,32,0
1,-12,28,17,,43,5,29,77,,-3,9,4,0
2,-11,29,17,,31,-25,37,128,,-3,-38,46,0
1,-11,29,17,,32,-37,71,196,,0,-22,35,0
1,-11,28,17,,24,-13,22,281,,-11,-7,12,0
2,-11,29,16,,15,-75,69,341,,-2,-24,40,0
2,-11,28,17,,21,-11,3,367,,-4,11,5,0
2,-11,30,17,,12,-96,63,378,,-13,-32,40,0
1,-11,29,17,,18,-7,3,377,,-8,14,13,0
2,-11,29,17,,11,-103,53,375,,-14,17,-6,0
2,-10,28,17,,19,-31,7,358,,-10,-37,58,0
2,-11,29,17,,16,-88,38,276,,-12,32,-13,0
2,-11,29,17,,20,-41,15,204,,-13,-39,66,0
2,-11,29,17,,12,-62,30,118,,-13,39,-16,0
2,-11,30,17,,13,-49,21,44,,-18,-1,6,0
3,-11,29,17,,7,-7,-22,0,,-10,-11,52,64
2,-10,29,17,,11,-80,44,0,,-15,13,-9,120
2,-11,30,17,,6,-5,-16,0,,-10,-25,66,183
2,-11,29,17,,3,-21,-4,0,,-15,35,-21,274
