x 2fases 1,y 2fases 1,z 2fases 1,i 2fases 1,,x 2fases 5,y 2fases 5,z 2fases 5,i 2fases 5
-1,-36,25,101,,10,-34,48,414
8,-36,20,210,,1,-6,33,461
5,-4,,,,1,-2,31,514
7,34,293,,,1,20,34,566
10,-17,17,365,,-9,17,35,553
-1,-38,39,409,,-5,24,30,486
5,10,24,452,,-6,35,13,411
-2,6,22,513,,-5,-6,41,345
-5,4,50,555,,0,6,18,294
-5,37,13,552,,-2,-24,31,207
-8,0,56,493,,6,-29,18,55
-5,34,22,414,,2,-33,20,0
-9,5,35,352,,15,-43,25,0
-2,2,26,303,,5,-42,30,0
-3,-16,22,213,,7,-33,23,0
4,-31,26,67,,13,-35,32,0
10,-21,14,0,,0,-15,24,0
1,-47,29,0,,9,-9,31,0
11,-43,27,0,,0,6,33,0
10,-29,19,0,,-5,8,35,0
5,-44,32,0,,-2,9,34,0
10,-7,26,0,,-3,26,25,0
1,1,13,0,,-7,21,30,0
1,-15,56,0,,-3,11,32,0
1,21,30,0,,-4,8,32,0
-5,7,32,0,,-8,-4,,
-3,0,56,0,,26,0,,
-3,43,7,0,,5,-19,24,0
-6,13,25,0,,4,-19,22,0
-2,7,38,0,,2,-42,27,33
2,24,7,0,,10,-36,20,142
-3,-5,14,0,,6,-55,29,256
5,-26,37,0,,9,-55,35,320
5,-23,12,0,,9,-22,8,387
0,-51,31,86,,6,-37,51,412
11,-37,19,199,,3,13,6,454
9,-5,,,,0,-19,41,509
0,27,288,,,2,32,21,555
14,-32,24,363,,-5,6,40,552
-2,-32,27,410,,-6,32,31,486
12,-5,31,438,,-5,9,30,423
-4,-5,36,499,,-11,-19,55,355
-2,2,44,547,,2,17,8,304
-2,31,20,545,,-3,-32,37,201
-7,9,45,488,,5,-23,16,51
1,25,19,421,,0,-42,24,0
-7,10,36,352,,7,-48,32,0
1,4,19,320,,6,-34,18,0
-4,-27,32,237,,7,-32,15,0
2,-19,12,77,,6,-37,40,0
9,-48,31,0,,0,-7,11,0
-3,-49,35,0,,2,-22,41,0
14,-38,17,0,,-3,22,27,0
2,-46,32,0,,-1,31,8,0
0,-30,21,0,,-7,1,57,0
12,-18,27,0,,-7,39,28,0
-2,-20,33,0,,-8,9,40,
0,7,40,0,,,0,,
2,24,24,0,,-10,0,54,0
-13,4,45,0,,-5,30,12,0
0,40,21,0,,-8,-6,25,0
-4,29,17,0,,-2,-14,29,0
3,17,14,0,,1,-20,19,0
3,17,14,0,,0,-36,26,63
-7,-19,35,0,,8,-34,26,163
-9,-26,39,0,,5,-39,21,259
5,-12,10,0,,8,-40,32,319
-4,-43,33,54,,0,-16,15,393
4,-33,24,163,,6,-32,32,425
6,-44,25,,,-1,7,32,476
253,,,,,0,-2,35,531
5,-39,26,324,,-3,28,31,573
11,-19,24,390,,-8,15,36,533
0,-26,40,427,,-5,3,48,466
0,14,23,484,,-6,33,16,391
0,9,23,538,,-3,-11,40,328
-6,12,44,569,,-2,0,18,273
-3,33,20,524,,2,-26,28,158
-9,7,50,458,,6,-35,23,18
-7,36,17,382,,1,-34,23,0
-8,-5,37,322,,16,-46,24,0
-1,-2,22,267,,6,-38,29,0
0,-21,24,135,,9,-27,19,0
4,-33,24,7,,11,-32,34,0
10,-27,18,0,,3,-23,32,0
3,-46,27,0,,8,-1,32,0
10,-42,28,0,,-2,8,33,0
12,-25,22,0,,-3,1,,
5,-40,33,0,,1,33,0,
6,0,24,0,,-1,23,29,0
1,4,16,0,,-3,28,24,0
0,-14,41,0,,-6,8,39,0
1,27,24,0,,-2,10,32,0
-2,32,11,0,,-5,2,26,0
-4,4,56,0,,-7,-12,23,0
-2,31,25,0,,8,-23,26,0
-6,5,34,0,,7,-23,20,2
1,9,27,0,,3,-46,30,93
2,13,7,0,,8,-35,15,195
-5,-17,22,0,,6,-60,33,293
6,-26,28,0,,14,-16,15,362
7,-20,,,,8,-21,8,409
,9,29,,,6,-29,54,433
4,-49,30,132,,2,18,5,481
8,-44,19,234,,-5,-15,60,540
9,-45,28,310,,0,52,3,567
12,-28,26,382,,-5,2,47,520
0,-24,30,416,,-5,32,24,449
10,-11,35,462,,-6,5,33,384
-2,4,27,520,,-3,-6,27,337
0,11,39,555,,2,11,9,279
-5,30,23,526,,-1,-35,34,138
-5,6,45,466,,7,-28,19,5
-1,22,24,394,,2,-41,21,0
-9,5,35,338,,7,-55,34,0
3,-7,19,300,,9,-27,15,0
-1,-28,29,182,,8,-26,12,0
4,-27,12,34,,6,-34,44,0
14,-37,19,0,,6,-4,20,0
0,-46,30,0,,0,-19,47,0
12,-42,20,0,,1,30,20,0
9,-46,29,0,,0,32,9,0
1,-26,20,0,,-9,1,47,0
8,-14,32,0,,-6,40,22,0
-6,20,26,0,,-6,,,
-12,10,47,0,,39,12,0,
-5,20,46,0,,-11,0,48,0
-5,20,46,0,,-2,19,13,0
0,34,20,0,,-6,-13,29,0
-2,27,27,0,,-1,-16,28,0
-16,6,32,0,,2,-24,17,2
2,20,17,0,,0,-40,25,97
-14,-26,31,0,,9,-38,27,195
-2,-15,13,0,,7,-36,22,286
7,-19,13,30,,8,-34,35,345
-4,-52,18,141,,5,-14,21,406
11,-37,20,,,8,-30,38,439
244,,,,,-3,18,27,499
3,-41,29,320,,-2,-5,41,554
10,-20,25,382,,-7,35,25,567
-2,-24,31,426,,-6,9,37,505
2,3,38,469,,-4,1,46,437
1,20,18,533,,-6,32,18,365
-8,0,49,561,,-2,-17,38,307
-3,44,17,536,,-3,-5,16,230
-8,0,49,466,,6,-33,24,86
-12,9,43,397,,7,-38,27,0
-1,24,14,326,,3,-34,25,0
-6,-22,40,268,,12,-50,25,0
4,-5,13,154,,7,-53,32,0
-2,-41,30,10,,8,-23,16,0
12,-30,20,0,,10,-31,40,0
7,-38,20,0,,1,-16,34,0
7,-51,33,0,,4,3,34,0
12,-18,18,0,,0,2,34,0
4,-28,18,0,,-3,14,31,0
9,-21,43,0,,-3,17,36,0
2,10,19,0,,-1,25,25,
0,-14,49,0,,,0,,
0,1,50,0,,-6,12,35,0
-4,32,14,0,,-2,8,28,0
-5,2,47,0,,2,7,23,0
-1,34,16,0,,-3,-17,24,0
-2,30,11,0,,4,-23,29,0
-5,-11,47,0,,6,-28,18,12
0,0,10,0,,5,-48,31,114
-2,-24,27,0,,9,-36,10,220
6,-29,20,0,,7,-48,16,309
8,-31,15,78,,11,-37,37,377
10,-45,27,196,,4,-25,9,415
6,,,,,6,-18,55,446
-50,23,282,,,1,17,5,494
9,-36,22,344,,-4,-27,52,552
11,-29,30,401,,0,57,15,558
3,-13,32,430,,-6,-9,48,490
1,5,33,482,,-5,37,18,422
-1,4,30,538,,-5,-5,34,356
0,20,33,556,,-1,-9,28,310
-3,21,28,506,,2,10,11,223
-5,4,42,445,,-2,-45,32,58
-1,27,22,375,,10,-26,19,0
-8,-9,34,326,,4,-47,24,0
4,-9,18,265,,7,-61,40,0
1,-32,30,129,,10,-17,10,0
-2,-31,21,0,,1,-49,39,0
14,-42,25,0,,8,-29,45,0
2,-45,26,0,,-2,7,17,0
9,-37,16,0,,-2,-18,52,0
9,-38,31,0,,1,37,16,0
3,-23,25,0,,-6,36,11,0
11,-12,34,0,,-7,6,53,0
-6,-4,31,0,,-6,,,
1,15,35,0,,,37,16,0
1,32,23,0,,-11,8,42,0
-8,24,30,0,,-2,13,23,0
-6,16,41,0,,-3,10,15,0
-8,27,23,0,,-3,-28,32,0
-13,4,41,0,,4,-17,15,0
4,8,18,0,,3,-25,18,86
0,-3,21,0,,9,-47,35,187
-4,-28,31,0,,6,-30,17,272
2,-22,16,16,,6,-47,32,340
0,-39,26,115,,10,-32,39,402
10,-42,27,2,,1,-11,17,440
33,,,,,0,-10,52,498
8,-34,24,302,,-1,24,12,555
1,-34,32,367,,-3,4,54,572
5,-11,21,410,,-6,40,14,504
-4,-18,32,464,,-7,-1,47,437
1,11,37,524,,-5,25,24,358
-4,13,29,564,,-6,-6,27,315
-8,25,42,544,,1,-14,28,226
-3,22,23,461,,2,-16,17,94
-12,12,39,389,,8,-48,29,0
1,12,18,324,,7,-38,28,0
-7,-22,38,269,,11,-38,17,0
1,-8,19,154,,8,-47,38,0
3,-32,22,17,,9,-23,26,0
8,-39,29,0,,8,-31,28,0
13,-31,21,0,,8,-29,42,0
5,-49,29,0,,3,10,25,0
12,-26,28,0,,0,3,34,0
10,-14,13,0,,1,16,31,0
7,-37,47,0,,-6,21,31,0
1,20,14,0,,-2,22,28,
0,5,23,0,,,0,,
-4,-14,50,0,,0,16,26,0
0,44,9,0,,-8,7,35,0
-4,30,17,0,,0,5,27,0
-4,8,45,0,,-4,-11,21,0
-4,24,17,0,,0,-18,23,0
-7,-10,43,0,,9,-32,26,0
3,-1,16,0,,6,-34,17,90
0,-8,11,0,,8,-48,32,189
6,-37,33,0,,10,-38,11,293
8,-39,22,68,,7,-56,41,356
3,-40,21,168,,11,-4,7,402
11,,,,,1,-45,54,433
-53,28,269,,,4,-5,53,484
10,-33,22,344,,3,14,8,533
11,-34,31,397,,-5,6,60,561
-1,-13,26,436,,0,43,5,534
4,0,36,480,,-8,-19,55,457
0,4,36,531,,-3,44,14,388
-5,16,31,556,,-8,-21,37,339
-1,27,30,506,,0,-5,25,272
-8,7,40,442,,3,-24,18,142
-6,17,31,377,,-2,-58,34,0
0,0,28,322,,12,-20,16,0
-2,-12,24,266,,3,-56,30,0
6,-30,25,130,,8,-31,25,0
-2,-32,18,0,,10,-9,5,0
11,-30,13,0,,1,-49,48,0
1,-56,34,0,,10,-16,44,0
10,-34,16,0,,-3,6,21,0
13,-35,24,0,,-4,-21,60,0
-2,-29,26,0,,0,48,9,0
10,-5,35,0,,-9,33,14,0
0,1,30,0,,-6,7,52,
-5,3,40,0,,,0,,
0,23,34,0,,-4,43,16,0
-8,22,32,0,,-11,-2,43,0
-10,5,49,0,,0,10,20,0
-3,38,15,0,,-5,7,11,0
-6,22,24,0,,-3,-35,35,0
-5,-8,33,0,,2,-28,23,15
0,-7,20,0,,1,-29,20,120
-5,-30,32,0,,9,-50,35,224
5,-22,14,38,,7,-24,15,301
0,-45,29,134,,6,-45,36,368
2,-52,3,,,10,-24,39,415
4,242,,,,0,-8,23,458
11,-29,18,314,,-3,-1,48,517
-2,-40,32,381,,-2,20,14,564
12,-9,25,418,,-4,11,51,555
-4,-16,39,478,,-5,36,16,472
1,21,30,536,,-8,-2,47,405
-9,12,33,565,,-2,24,21,337
-7,28,37,526,,-7,-14,26,285
1,43,8,453,,3,-16,28,168
-14,-5,53,380,,2,-24,18,38
2,27,10,319,,10,-49,30,0
-9,-30,40,259,,8,-32,16,0
5,-10,14,127,,10,-41,19,0
1,-41,26,1,,10,-38,38,0
0,-49,35,0,,3,-17,13,0
13,-32,17,0,,8,-32,34,0
8,-38,19,0,,2,9,28,0
6,-43,36,0,,0,15,23,0
7,-12,13,0,,4,5,39,0
2,-29,30,0,,-1,23,32,0
3,6,35,0,,-8,27,29,0
2,26,11,0,,0,12,29,0
-5,-11,55,0,,0,12,31,0
-1,23,36,0,,-8,7,28,0
-3,22,26,0,,,,,
-6,-4,53,0,,1,-5,26,0
-2,33,14,0,,-1,-14,20,0
-6,-16,39,0,,4,-35,28,0
0,-21,33,0,,11,-39,24,57
1,-12,12,0,,4,-43,21,169
5,-44,30,7,,11,-44,27,265
9,-44,26,102,,8,-46,24,345
6,-36,15,211,,9,-20,31,396
8,-58,34,291,,4,-25,22,432
9,-22,15,363,,1,-33,62,474
,,,,,3,40,1,522
8,-27,16,402,,-7,-23,63,560
4,-24,39,441,,-1,66,2,528
4,5,25,486,,-8,-24,62,449
2,6,37,534,,-2,47,7,387
-4,22,24,555,,2,24,7,338
-2,22,37,499,,-6,-37,44,280
-5,12,33,429,,8,1,4,174
-4,18,24,366,,4,-38,24,37
-1,-14,34,307,,6,-38,29,0
1,-8,18,236,,5,-38,15,0
8,-24,20,96,,3,-62,32,0
-1,-39,26,0,,12,-20,21,0
17,-37,18,0,,10,-10,8,0
2,-52,33,0,,1,-40,54,0
5,-34,18,0,,0,26,9,0
11,-34,30,0,,-5,2,24,0
-3,-21,23,0,,-4,-19,58,0
6,-9,32,0,,-2,52,7,0
-1,8,30,0,,-10,-7,59,
-5,3,32,0,,0,,,
-2,31,34,0,,-9,12,48,0
-3,38,21,0,,-7,31,16,0
-10,1,49,0,,-3,-15,39,0
-7,25,32,0,,1,8,17,0
-7,10,28,0,,-2,-26,30,0
-3,-10,32,0,,-3,-37,35,4
3,6,13,0,,8,-21,15,104
-4,-41,32,0,,5,-51,32,210
-2,-38,27,65,,9,-31,25,284
9,-27,18,162,,1,-34,24,361
3,,,,,6,-41,41,405
-53,36,260,,,0,3,14,444
12,-21,12,333,,1,-17,55,497
-3,-42,37,393,,0,38,11,553
10,2,23,426,,-7,20,23,564
-5,-16,47,492,,-7,18,45,508
-4,-1,49,547,,-5,29,15,433
-2,34,11,559,,-5,0,46,368
-10,3,58,507,,-3,11,14,314
0,41,8,437,,-2,-31,37,225
-15,-7,52,363,,5,-15,11,90
4,17,6,313,,2,-34,19,0
-1,-13,23,242,,12,-47,32,0
-2,-23,29,93,,8,-32,17,0
10,-25,16,0,,8,-41,20,0
2,-50,34,0,,12,-32,37,0
12,-35,22,0,,6,-12,17,0
7,-40,24,0,,9,-28,43,0
10,-32,34,0,,0,18,26,0
13,-9,21,0,,-4,16,,
0,-28,40,0,,,23,0,
2,19,25,0,,3,8,39,0
3,26,9,0,,-5,29,27,0
-5,-2,37,0,,-5,15,32,0
-2,34,31,0,,-1,3,38,0
-1,46,8,0,,-8,17,26,0
-8,-10,53,0,,-6,-1,21,0
1,31,10,0,,3,-17,25,0
-2,7,19,0,,2,-11,15,0
1,-24,34,0,,6,-43,33,20
5,-9,17,0,,6,-34,13,128
7,-35,17,154,,9,-56,34,237
11,-37,14,178,,11,-44,26,319
11,-37,,,,7,-43,24,388
,14,234,,,9,-15,31,411
11,-55,28,309,,2,-21,28,458
11,-26,27,386,,-2,15,40,514
7,-33,23,408,,0,5,22,559
1,-8,36,458,,-9,-17,69,545
3,3,29,507,,2,60,-1,475
0,15,37,552,,-9,-24,62,398
-6,35,18,537,,1,42,3,349
0,8,41,482,,-7,-41,41,310
-6,23,28,410,,2,0,14,197
-3,4,23,355,,10,-9,6,69
4,-17,33,303,,-3,-59,37,0
-4,-5,18,213,,10,-24,11,0
7,-41,24,72,,6,-45,18,0
-1,-33,22,0,,5,-43,36,0
5,-24,9,0,,12,-10,16,0
7,-65,39,0,,-2,-40,35,0
4,-44,29,0,,3,15,33,0
9,-28,18,0,,-1,29,7,0
0,-26,33,0,,-6,-16,60,0
-2,-8,26,0,,-3,56,5,0
2,4,37,0,,-6,19,28,
-2,8,29,0,,,0,,
-7,18,41,0,,-10,17,42,0
-1,34,31,0,,-6,49,6,0
-9,8,39,0,,-8,-24,44,0
-14,9,45,0,,-1,-17,36,0
0,27,16,0,,0,-6,15,0
-5,-9,33,0,,-3,-40,33,12
-3,-3,26,0,,6,-24,19,115
4,-1,13,0,,1,-44,24,221
-,,,,,9,-44,30,291
4,-47,34,20,,5,-21,18,369
12,-19,13,138,,7,-36,44,410
1,-58,39,234,,-1,9,14,454
8,-22,15,308,,0,-6,32,505
12,-20,18,382,,-1,19,36,560
-3,-36,38,415,,-9,15,30,558
5,9,21,466,,-6,24,37,494
-3,-12,49,535,,-7,19,23,417
-2,41,16,570,,-2,2,40,356
-9,1,51,530,,1,20,13,306
-10,7,52,463,,-6,-29,34,213
-4,36,11,382,,7,-18,15,74
-11,-9,47,325,,2,-41,24,0
3,7,9,273,,9,-47,30,0
-5,-35,39,150,,7,-38,27,0
11,-16,8,17,,7,-33,19,0
8,-36,22,0,,10,-43,34,0
6,-45,32,0,,4,-10,15,0
13,-33,19,0,,6,-16,23,0
5,-42,28,0,,0,3,43,0
11,-21,32,0,,-2,22,23,0
0,-13,23,0,,1,-2,40,0
0,-24,47,0,,0,16,37,0
4,29,19,0,,-5,,,
0,24,13,0,,,28,24,0
-5,6,54,0,,-5,3,40,0
-2,40,23,0,,-1,20,30,0
-5,4,38,0,,-8,12,19,0
-3,-34,41,0,,3,-25,32,0
5,-17,35,0,,4,-13,15,0
6,-11,9,0,,0,-37,24,20
6,-11,9,0,,12,-38,25,132
6,-24,14,0,,5,-49,21,241
2,-54,23,82,,13,-38,24,318
10,-40,23,18,,3,-41,27,392
1,,,,,10,-8,29,412
14,-41,21,282,,8,6,6,452
11,-41,43,352,,-6,-22,62,512
7,-16,13,402,,8,45,-2,555
7,-23,53,426,,-11,-10,70,537
-1,12,26,484,,3,52,-1,473
0,-4,37,542,,-1,11,24,398
-4,31,27,556,,-8,5,36,352
-2,13,33,496,,1,-6,16,310
-3,16,34,427,,-5,-28,35,183
-5,33,20,354,,10,-24,12,37
0,-16,31,313,,0,-51,32,0
-4,-11,25,225,,10,-34,25,0
5,-30,16,72,,7,-45,21,0
5,-43,34,0,,1,-50,33,0
0,-26,15,0,,12,-11,19,0
12,-61,31,0,,-2,-32,38,0
6,-28,20,0,,2,-17,53,0
6,-20,7,0,,0,28,10,0
9,-33,44,0,,-8,-5,58,0
-2,-11,30,0,,-5,36,31,0
2,0,36,0,,-7,,,
2,5,35,0,,12,36,0,
-9,17,33,0,,-13,-7,58,0
-6,23,41,0,,-2,41,8,0
-1,22,27,0,,-5,3,27,0
-13,12,40,0,,-4,-14,30,0
-4,26,18,0,,1,-15,16,0
-7,-21,36,0,,-2,-37,29,31
-8,-18,36,0,,10,-28,22,146
5,-14,12,0,,3,-44,27,244
-7,-43,32,64,,7,-39,28,309
14,-27,13,18,,3,-21,16,385
0,,,,,9,-29,47,420
3,-56,37,264,,5,0,34,463
4,-32,23,334,,-1,-3,36,522
11,-25,26,396,,-2,25,31,569
-4,-23,37,436,,-8,15,34,544
3,9,23,494,,-4,25,32,475
-6,-4,47,552,,-5,43,10,398
-3,43,16,568,,-10,-13,47,329
-11,1,52,500,,1,8,12,285
-11,14,41,430,,-3,-28,33,154
-1,26,17,350,,7,-26,20,26
-8,-11,41,302,,4,-40,22,0
3,-3,14,219,,10,-47,27,0
-5,-35,32,66,,8,-39,26,0
13,-24,12,0,,8,-36,22,0
7,-43,25,0,,10,-39,41,0
8,-42,30,0,,1,-5,14,0
10,-31,22,0,,6,-11,26,0
3,-39,29,0,,-1,9,38,0
11,-15,30,0,,0,24,17,0
0,-10,27,0,,-2,2,47,0
0,-17,53,0,,-5,25,35,0
1,34,13,0,,-5,18,26,0
-3,22,18,0,,0,5,38,0
-5,11,50,0,,0,20,,
-3,41,13,0,,,21,0,
-8,-4,46,0,,-6,3,15,0
-1,18,20,0,,3,-27,35,0
2,16,5,0,,7,-14,21,0
-1,-36,40,0,,0,-47,26,49
5,-22,24,0,,11,-35,20,160
7,-34,20,56,,6,-56,28,265
10,-50,32,17,,9,-56,40,329
0,,,,,12,-20,10,403
7,-36,12,261,,2,-38,48,421
11,-45,19,336,,6,15,7,469
10,-31,35,398,,-6,-18,62,531
5,-18,14,423,,5,49,1,561
2,-10,51,480,,-6,7,37,532
2,15,10,538,,-6,29,32,465
-2,8,50,561,,-2,10,30,391
-2,35,13,507,,-6,2,31,348
-2,1,42,445,,4,18,6,304
-4,27,28,375,,-5,-38,38,180
-5,-4,20,330,,8,-18,12,38
1,-22,37,255,,0,-50,29,0
2,-13,9,125,,3,-49,34,0
5,-45,23,2,,10,-35,16,0
4,-37,28,0,,1,-46,31,0
11,-45,16,0,,6,-31,31,0
10,-64,36,0,,2,-11,20,0
6,-16,14,0,,-3,-23,44,0
10,-38,39,0,,0,24,26,0
7,-24,43,0,,-7,1,40,0
-1,5,24,0,,-10,2,56,0
2,-1,40,0,,0,44,,
-5,25,27,0,,,10,0,
-10,24,35,0,,-8,8,40,0
-1,21,31,0,,-7,25,27,0
-12,17,36,0,,0,30,8,0
-11,15,31,0,,-6,-7,26,0
2,-5,27,0,,-3,-14,28,0
-6,-14,28,0,,4,-23,19,0
1,-11,15,0,,-2,-39,30,80
2,-43,31,50,,10,-32,23,194
8,-25,16,162,,5,-43,27,282
,,,,,8,-34,28,343
13,-38,20,254,,2,-20,19,405
2,-44,33,330,,8,-22,49,437
10,-18,16,392,,-3,21,16,499
-4,-31,37,430,,-3,-6,50,553
4,9,30,483,,-3,31,30,567
-2,2,36,545,,-7,13,38,502
-9,29,32,566,,-6,25,28,428
-2,40,16,517,,-7,7,31,362
-10,1,52,446,,0,-7,27,314
-4,36,13,372,,0,1,14,258
-8,-15,42,309,,0,-29,29,114
0,0,15,254,,7,-33,22,0
5,-13,15,118,,6,-33,21,0
-5,-35,29,0,,10,-48,27,0
13,-32,18,0,,9,-34,28,0
2,-49,31,0,,10,-23,15,0
7,-39,24,0,,9,-36,42,0
11,-30,25,0,,3,3,16,0
4,-29,35,0,,5,-5,31,0
11,-10,31,0,,-2,-8,51,0
0,-7,32,0,,2,26,15,0
-2,-10,49,0,,-2,10,32,0
2,35,12,0,,-5,30,29,0
-7,0,54,0,,-6,8,32,0
-7,17,43,0,,-6,-8,46,0
-1,22,17,0,,,,,
-8,-11,49,0,,,,,
3,15,11,0,,0,14,16,0
2,2,10,0,,-5,-8,14,0
0,-34,35,0,,4,-28,34,0
6,-27,19,4,,8,-17,16,0
6,-40,22,106,,2,-51,29,85
11,,,,,11,-34,16,195
-50,30,221,,,6,-59,33,292
11,-35,14,307,,9,-48,39,355
6,-45,39,373,,8,-21,8,410
6,-11,9,406,,6,-29,51,429
5,-18,21,439,,4,18,7,480
0,2,45,495,,-5,-18,43,541
1,11,17,550,,3,42,23,565
-3,-6,51,557,,-8,2,42,514
-3,45,14,485,,-3,30,26,448
-4,-8,48,416,,-4,4,34,379
-3,31,18,350,,-13,-26,53,331
-2,-23,28,310,,4,11,9,274
2,-16,30,200,,-2,-40,35,114
2,-30,12,51,,11,-23,14,0
6,-53,29,0,,-1,-49,29,0
4,-33,21,0,,2,-53,36,0
11,-55,22,0,,11,-29,15,0
9,-58,40,0,,0,-44,32,0
2,-13,8,0,,7,-27,35,0
4,-28,19,0,,0,-3,22,0
3,-10,40,0,,-5,-17,49,0
-4,13,18,0,,2,31,18,0
1,-2,44,0,,-11,0,44,0
-7,35,26,0,,-10,7,56,
-9,23,35,0,,,0,,
-2,19,30,0,,0,39,14,0
-7,28,25,0,,-12,7,44,0
-8,3,32,0,,-5,21,20,0
3,-1,23,0,,1,17,9,0
-6,-17,31,0,,-7,-27,37,0
-5,-15,23,0,,0,-15,25,0
8,-35,21,61,,4,-27,21,46
-2,-37,25,,,3,-39,27,142
,180,,,,8,-40,21,243
11,-44,24,266,,6,-39,24,319
0,-34,28,344,,9,-30,31,382
13,-18,23,397,,-1,-18,19,427
-5,-21,37,440,,4,-13,50,475
3,14,30,499,,0,22,13,534
2,17,24,557,,-4,0,54,567
-14,10,45,560,,-4,37,29,541
1,37,16,500,,-8,10,38,468
-13,2,50,428,,-7,24,25,392
0,32,12,364,,-6,1,30,336
1,4,25,306,,0,-11,29,280
-9,-15,31,237,,0,-14,18,171
9,-19,15,94,,1,-34,25,25
-4,-36,31,0,,8,-38,25,0
8,-29,20,0,,9,-37,20,0
6,-48,28,0,,8,-50,29,0
7,-36,23,0,,10,-28,27,0
15,-27,21,0,,6,-32,24,0
0,-30,32,0,,9,-34,45,0
4,-20,39,0,,4,12,17,0
0,7,21,0,,1,-1,35,0
-2,-2,34,0,,2,19,31,0
-2,23,30,0,,-2,28,16,0
-1,16,31,0,,-6,1,,
-7,0,55,0,,2,43,0,
-2,38,9,0,,0,27,26,0
-3,16,24,0,,-6,6,37,0
-3,-9,33,0,,-7,-5,42,0
5,4,13,0,,-2,3,14,0
-1,-27,32,0,,-3,-16,16,0
1,-35,29,0,,7,-31,30,0
9,-34,18,87,,0,-38,18,62
8,-48,26,197,,5,-49,32,162
11,-54,32,282,,9,-39,14,266
13,-28,,,,7,-56,32,334
15,362,,,,15,-12,17,399
6,-43,41,402,,0,-41,42,429
4,-2,8,435,,6,23,19,473
2,-17,57,486,,-5,-21,43,537
2,32,8,537,,-3,-3,56,562
-3,12,23,559,,0,47,8,522
-4,25,41,500,,-10,-11,59,445
-4,15,24,428,,3,43,4,384
-4,9,39,374,,-12,-34,46,334
-4,-2,16,316,,6,9,10,272
-2,-28,33,232,,4,-20,19,135
3,-17,20,91,,-1,-43,29,0
2,-41,16,0,,9,-33,15,0
10,-44,35,0,,1,-55,30,0
4,-35,19,0,,11,-36,24,0
9,-55,26,0,,4,-33,21,0
8,-19,24,0,,-3,-45,37,0
0,-15,8,0,,9,7,20,0
9,-23,51,0,,-3,2,22,0
0,8,33,0,,-2,0,50,0
-3,18,16,0,,3,38,19,0
0,3,48,0,,-12,4,48,0
-4,33,30,0,,,,,
-9,13,37,0,,-9,5,53,0
-3,24,28,0,,-4,38,14,0
-7,32,22,0,,-12,8,41,0
-5,-11,33,0,,0,10,21,0
3,-8,26,0,,2,10,13,0
-5,-18,24,0,,-6,-29,36,0
5,-31,17,16,,6,-18,12,0
10,-35,24,126,,5,-27,19,94
,,,,,7,-45,32,195
0,-40,25,238,,8,-32,19,281
11,-42,25,305,,1,-42,31,349
-3,-29,26,386,,9,-29,34,403
-3,2,39,490,,0,-14,19,445
2,17,26,510,,-7,-6,45,565
2,17,26,526,,-8,4,56,567
3,19,23,569,,-8,4,56,570
-14,15,47,545,,-4,41,23,511
2,32,18,471,,-7,5,42,445
-17,5,46,399,,-5,25,25,369
5,19,12,340,,-5,-8,26,314
0,-9,29,285,,-2,-14,28,237
-8,-13,28,175,,4,-18,17,96
10,-25,19,24,,1,-42,28,0
-2,-39,28,0,,10,-36,25,0
14,-42,22,0,,8,-39,19,0
6,-47,29,0,,7,-54,32,0
8,-31,25,0,,12,-19,23,0
15,-21,23,0,,5,-34,32,0
-2,-29,34,0,,8,-29,49,0
5,8,28,0,,3,17,16,0
2,13,20,0,,-3,-3,38,0
-7,0,49,0,,3,25,26,0
-1,31,28,0,,-3,31,17,0
-5,12,34,0,,-4,10,42,0
-9,0,52,0,,0,23,26,0
0,32,11,0,,-8,3,,
-1,8,29,0,,35,0,,
-2,-12,30,0,,-5,-8,34,0
4,-2,16,0,,-1,-4,12,0
0,-32,28,0,,2,-34,34,0
3,-45,30,55,,9,-35,30,16
11,-32,,,,0,-42,18,117
18,169,,,,12,-46,29,231
8,-54,29,262,,9,-44,18,317
11,-32,23,339,,10,-29,35,385
5,-37,26,397,,2,-26,17,422
9,-11,30,422,,0,-33,46,458
2,-10,33,471,,4,27,15,510
-1,-14,60,535,,-6,-19,48,561
1,35,4,560,,1,57,16,545
-5,3,56,521,,-7,-13,48,466
-1,36,9,447,,-3,40,17,398
-3,15,27,379,,-8,-22,36,332
0,8,15,333,,2,-2,21,291
-4,-11,14,281,,8,4,7,198
4,-29,32,136,,-6,-58,39,37
4,-28,14,5,,15,-18,12,0
3,-43,18,0,,7,-39,18,0
10,-47,32,0,,4,-54,34,0
7,-40,13,0,,13,-25,19,0
9,-48,28,0,,0,-38,27,0
6,-16,23,0,,9,-11,38,0
-1,-16,14,0,,5,16,17,0
5,-10,49,0,,-5,-17,51,0
-5,17,16,0,,3,46,15,0
-4,0,39,0,,-7,37,16,0
-1,39,28,0,,,,,
-4,32,23,0,,,,,
-8,7,42,0,,-9,3,52,0
-2,32,22,0,,-4,39,18,0
-11,-9,32,0,,-11,1,40,0
5,-6,23,0,,-10,-15,44,0
2,-14,22,0,,1,8,12,0
-5,-32,22,19,,-6,-19,28,0
13,-33,23,297,,-1,-29,23,17
0,-36,31,319,,4,-31,19,121
0,-36,31,346,,8,-48,35,228
,,,,,10,-23,33,397
-6,-26,31,382,,8,-2,12,406
8,-15,16,413,,8,-2,12,414
