x 2 fases 1 ,x desnível 5 ,i 2 fases 1,i desnível 5,x 2 Fases 2,i 2 Fases 2
11,0,0,114,7,0
4,-5,0,180,6,
7,0,0,246,,
-4,0,0,316,0,0
-2,-4,0,358,2,0
-2,1,0,374,-5,0
-4,-4,0,379,-5,0
-8,-1,0,376,-7,0
-7,-4,0,372,-7,0
-5,0,0,346,-8,0
-7,-4,0,260,-4,0
4,-1,0,188,-10,0
-1,-3,0,106,-8,0
3,-3,0,33,-8,0
8,-4,0,0,-6,0
10,-5,28,0,0,19
11,1,129,0,7,116
1,-5,234,0,6,224
5,0,381,0,9,291
10,-4,412,0,5,369
0,-5,458,0,7,406
0,0,510,0,-1,456
2,-6,546,0,3,508
-6,-3,529,0,-3,561
-2,0,465,0,-7,545
-5,-8,402,0,-2,484
0,1,340,,-7,409
-3,8,302,,-4,344
2,-3,207,0,-2,290
7,-8,54,0,0,207
1,-2,0,0,8,56
12,-8,0,40,1,0
8,-2,0,106,16,0
6,-8,0,154,9,0
8,-5,0,221,7,0
3,-2,0,373,,
3,-7,0,377,13,0
0,-9,0,382,4,0
-1,-9,0,380,9,0
-6,5,0,375,-1,0
-3,-6,0,368,-4,0
-2,-4,0,338,-1,0
-8,-6,0,255,-2,0
-4,-6,0,186,-6,0
-3,-1,0,111,-3,0
-1,-13,0,29,-6,0
4,0,0,0,-7,0
4,-8,64,0,7,0
3,0,172,0,4,0
9,-4,264,0,2,46
4,-9,391,0,9,149
3,1,421,0,7,261
8,-8,475,0,10,331
-2,-7,535,0,0,394
-2,0,565,0,6,414
-5,-6,507,0,3,459
-7,0,440,0,-3,517
-6,0,365,0,1,558
-10,-7,313,0,-7,537
0,-2,235,,-4,470
-7,,76,0,-6,405
1,-2,0,0,-11,340
6,-5,0,0,-3,284
0,-3,0,1,0,142
12,-6,0,66,5,10
4,0,0,113,1,0
4,-4,0,171,8,0
11,-2,0,246,7,0
-1,-1,0,315,3,
4,-3,0,360,34,
-1,1,0,375,6,0
-4,-6,0,381,0,0
-1,-1,0,378,1,0
-3,-3,0,374,-2,0
-10,-2,0,345,-7,0
0,-2,0,265,-8,0
-3,-4,0,189,-4,0
1,-3,0,118,-8,0
7,-4,13,43,-6,0
0,-1,112,0,-7,0
4,-4,225,0,-3,0
7,-1,375,0,-2,0
9,-5,412,0,0,13
12,-4,449,0,7,111
2,0,499,0,2,218
9,-5,546,0,9,295
-3,-5,538,0,5,366
-2,-5,472,0,2,408
-1,-6,405,0,8,450
-7,1,339,0,-1,510
1,-7,306,0,-1,561
-8,-8,210,,-7,543
1,0,48,,-3,483
-2,-2,0,0,-5,404
5,-7,0,0,-10,345
6,-2,0,0,2,286
3,-6,0,14,-3,194
10,-5,0,91,8,42
8,0,0,129,0,0
4,-8,0,195,9,0
7,1,0,271,7,0
4,-9,0,344,7,0
-2,-3,0,372,12,0
0,-7,0,384,1,0
3,-3,0,379,3,
-9,-5,0,374,24,
-3,-6,0,352,2,0
-6,-3,0,282,0,0
-5,-7,0,207,-3,0
0,0,0,145,0,0
-5,-8,27,61,-4,0
-1,-2,129,0,-8,0
3,-5,236,0,-2,0
0,-4,374,0,-5,0
6,-3,409,0,-4,0
8,-8,448,0,7,0
8,1,510,0,0,22
1,0,559,0,4,120
3,-9,550,0,8,236
-2,0,473,0,8,307
-2,-5,406,0,12,380
-7,-3,332,0,1,411
-6,3,96,0,7,453
-8,-8,57,0,-3,513
-9,1,29,,1,553
0,-21,0,,-1,538
-7,0,0,0,-8,470
1,-8,0,0,0,413
4,1,0,0,-8,355
0,-6,0,42,-2,304
13,0,0,100,0,213
3,2,0,147,1,55
4,-8,0,218,4,0
9,1,0,289,3,0
-2,-4,0,352,6,0
4,1,0,373,7,0
1,-6,0,378,2,0
-9,-6,0,379,9,0
-6,-1,0,374,-1,
-3,-4,0,355,18,
-11,0,0,291,-3,0
-2,-6,0,204,0,0
-6,-1,46,145,-9,0
-6,-5,148,62,-7,0
5,-1,246,0,-6,0
2,-2,386,0,-11,0
9,-5,421,0,-4,0
7,-4,461,0,-6,0
10,-5,513,0,-2,0
0,0,553,0,1,0
10,-4,529,0,1,76
4,-7,457,0,9,178
6,-1,393,0,5,269
-2,-5,327,0,8,329
1,0,290,0,3,397
-3,0,174,0,8,429
-5,-8,21,0,-5,488
1,0,0,,0,542
-8,,0,0,-3,568
5,-4,0,0,-6,513
0,-6,0,0,-6,449
1,0,0,0,-6,374
11,-9,0,62,-5,321
6,-2,0,116,1,256
10,-7,0,174,-1,124
11,-2,0,246,8,0
3,-8,0,318,5,0
9,-5,0,365,12,0
3,-4,0,376,7,0
-3,-9,0,382,8,0
4,0,0,375,10,0
-9,-9,0,367,0,
-8,0,0,325,0,
0,-7,0,242,4,0
-9,-4,93,171,1,0
-1,-6,197,94,0,0
0,-6,349,22,-5,0
-2,-2,393,0,-3,0
6,-9,428,0,-6,0
2,1,476,0,-6,0
9,-2,542,0,1,0
6,-8,559,0,-4,0
8,2,510,0,-2,0
-50,-4,438,0,8,0
9,-4,372,0,0,69
0,-3,307,0,12,180
-1,-8,230,0,8,281
-2,,88,,7,343
-3,2,0,0,11,397
-7,0,0,0,2,422
-7,-6,0,0,3,471
-8,0,0,0,0,519
-6,-5,0,0,-3,556
-2,-8,0,0,-2,524
-2,4,0,0,-8,453
8,-4,0,57,-3,386
3,-3,0,111,-8,338
2,-1,0,172,-1,262
3,-4,0,248,1,128
3,0,0,310,3,0
11,-7,0,360,4,0
5,3,0,374,4,0
1,-3,0,380,8,0
2,-1,0,379,11,
-7,-2,0,374,,0
-11,-3,19,343,2,0
0,-2,115,265,1,0
-10,-4,232,186,-3,0
-8,-1,374,113,-1,0
1,-6,406,39,0,0
-8,0,450,0,-8,0
7,-5,501,0,-5,0
7,-5,550,0,-9,0
2,-1,544,0,-12,0
14,-6,478,0,-2,0
6,-3,414,0,-5,0
0,-2,363,0,-1,0
14,-5,307,0,4,0
0,-3,221,0,1,96
6,-6,78,0,8,197
0,-2,0,0,7,281
-4,-5,0,0,7,343
1,-6,0,,8,402
-6,-35,0,,2,439
-3,-2,0,0,-2,494
-1,-8,0,0,0,547
-2,-4,0,0,-4,566
3,-7,0,54,-6,497
0,-4,0,113,-8,432
9,-5,0,157,-5,356
4,-6,0,229,-4,307
9,-4,0,305,2,224
13,-6,0,361,2,89
3,-1,0,375,5,0
3,-7,0,384,6,0
5,-2,0,375,12,0
1,-7,0,367,8,0
0,-4,39,321,,
5,-6,144,247,8,0
-10,-6,247,177,7,0
-6,-2,317,102,6,0
-4,-8,382,24,4,0
-8,0,412,0,1,0
2,-7,459,0,2,0
-1,-2,522,0,-6,0
0,0,562,0,-6,0
8,-7,543,0,-1,0
2,-5,464,0,-5,0
9,-2,396,0,1,0
7,-8,334,0,0,0
4,1,277,0,0,0
1,-6,151,0,11,122
3,0,8,0,11,151
-4,0,0,0,11,212
-3,-8,0,,8,297
-7,0,0,,7,361
-7,-3,0,0,10,402
-9,-1,0,0,2,433
-6,-6,0,0,2,486
2,3,0,5,1,540
2,-7,0,66,-4,558
5,1,0,114,0,502
5,1,0,165,-8,428
2,-7,0,242,-2,366
5,1,0,304,-8,327
9,-6,0,358,2,244
1,3,0,374,2,105
6,0,0,379,6,0
-2,-5,0,379,8,0
-5,-1,0,374,5,0
1,-5,67,348,8,0
-2,0,164,279,,
-7,-6,338,192,10,0
-3,0,396,28,0,0
-8,0,425,9,6,0
-5,0,472,0,-3,0
4,0,521,0,-2,0
-6,-6,558,0,-3,0
7,-4,525,0,-8,0
7,-3,458,0,-6,0
5,-4,388,0,-5,0
9,-1,348,0,-11,0
5,-4,290,0,1,0
-38,0,170,0,-5,0
11,-5,29,0,-2,0
4,-7,0,0,2,36
9,-1,0,0,0,138
-1,-7,0,0,11,240
-1,,0,,5,320
2,,0,,7,379
-6,-5,0,0,0,420
-4,-4,0,0,2,462
-3,-7,0,0,-1,525
0,0,0,0,-7,560
6,-3,0,57,-5,541
1,-6,0,115,-7,461
13,-3,0,158,-7,392
7,-7,0,233,-1,329
8,-3,0,312,-5,265
13,-7,0,360,2,156
0,-5,0,375,3,24
5,-5,0,385,10,0
3,-6,50,377,6,0
-1,-3,162,373,10,0
2,-8,2,336,,
1,-3,328,266,11,0
-9,-8,391,190,7,0
-3,1,415,127,10,0
-3,-10,469,49,0,0
-10,-5,535,0,-1,0
2,-4,562,0,2,0
-2,-7,523,0,-3,0
0,2,442,0,-3,0
7,-7,375,0,4,0
6,0,324,0,1,0
8,0,262,0,-1,0
280,-5,114,0,-1,0
8,-3,0,0,1,0
6,-4,0,0,9,5
2,-4,0,0,0,113
3,1,0,0,9,228
-3,-7,0,,9,303
-7,7,0,,7,374
-7,1,0,0,12,404
-8,0,0,0,-5,441
-7,-7,0,0,1,496
-5,0,0,0,-2,552
-4,-5,0,60,-5,547
2,-1,0,113,4,481
2,-3,0,178,-11,401
7,-4,0,256,2,345
4,0,0,320,-8,302
8,-4,0,361,4,192
8,1,0,375,-1,43
1,-5,1,380,-2,0
6,0,100,380,10,0
-7,-2,205,267,3,0
0,-7,362,238,8,
-1,-7,405,214,,0
-7,-1,444,172,5,0
-4,-6,496,105,5,0
-8,-12,536,20,5,0
-8,-4,548,0,-3,0
0,-6,488,0,-4,0
-2,-6,414,0,-5,0
-2,-2,358,0,-8,0
7,-4,317,0,-6,0
6,-1,232,0,-9,0
10,-4,88,0,-10,0
7,-4,0,0,-1,0
53,0,0,0,-3,0
9,-5,0,,0,12
9,,0,,5,118
3,-3,0,0,7,225
1,-5,0,0,7,296
-2,-8,0,0,3,367
-2,-2,0,0,11,410
-3,-6,0,0,-2,457
-7,-1,0,0,0,516
-2,-2,0,37,-3,561
-4,-8,0,102,-6,552
2,0,0,138,-3,472
8,-7,0,207,-8,405
1,-4,0,283,-3,334
13,-6,0,344,-5,293
7,-7,0,372,2,174
6,-1,6,384,5,48
14,-8,106,377,3,0
0,-1,214,374,9,0
8,-10,298,355,8,0
2,1,372,292,8,0
-3,-6,409,218,11,0
0,-6,448,148,7,0
-2,-4,508,72,7,0
-6,-8,556,0,0,0
-5,0,545,0,-1,
-5,-7,472,0,,
-10,0,399,0,0,0
1,0,338,0,-5,0
0,-9,278,0,-3,0
0,-2,156,0,-1,0
5,-2,22,0,-8,0
6,-6,0,0,0,0
9,0,0,0,2,0
2,-8,0,0,1,0
7,-8,0,0,8,26
-1,1,0,0,9,140
-4,-8,0,,8,242
-3,,0,0,12,325
-7,-2,0,0,3,388
-3,-3,0,0,12,413
-11,-3,0,0,0,459
-4,-2,0,41,3,512
-6,-8,0,98,6,557
0,2,0,137,-11,542
2,-6,0,213,5,474
0,2,0,284,-12,394
8,1,0,344,6,345
6,-7,0,367,-2,304
6,4,51,379,-2,154
3,-8,164,378,9,22
0,2,324,375,2,0
2,-6,392,365,9,0
-4,-5,421,305,3,0
-2,0,476,235,8,0
-4,-7,532,161,12,0
-6,1,556,92,-1,
-6,-4,514,17,0,
-5,0,448,0,1,0
-5,-4,374,0,-2,0
0,-3,338,0,-6,0
-1,0,272,0,-4,0
0,-5,139,0,-8,0
9,-4,20,0,-10,0
7,-2,0,0,-4,0
11,-8,0,0,-9,0
266,0,0,0,-1,0
7,-4,0,,-1,0
7,,0,,-3,7
8,-3,0,0,9,105
4,-2,0,0,3,213
1,-7,0,0,10,291
0,0,0,0,2,367
-4,-4,0,0,10,408
0,-6,0,0,2,453
-6,-5,0,46,0,509
0,-7,0,114,-1,561
-4,0,0,152,-8,553
4,-7,0,230,-5,493
7,-2,0,307,-5,423
0,-6,17,364,-8,350
13,-3,134,377,0,302
8,-6,2,384,-3,201
6,-5,314,375,6,66
14,-5,382,369,2,0
3,-6,414,322,11,0
4,-4,460,247,7,0
3,-7,528,172,8,
-4,-2,561,110,35,
-4,-8,531,27,12,0
0,-1,456,0,3,0
-6,-5,384,0,7,0
-6,-3,329,0,0,0
2,0,268,0,0,0
-6,-8,138,0,0,0
4,2,12,0,-3,0
3,-1,0,0,-5,0
-5,-9,0,0,-4,0
11,0,0,0,-4,0
4,-6,0,,-7,0
61,,0,,4,0
9,0,0,0,5,0
2,3,0,0,2,17
8,-9,0,0,12,132
-3,-5,0,0,5,242
-5,-1,0,0,11,318
1,-6,0,0,0,388
-10,4,0,20,6,408
-3,-7,0,94,3,456
-11,1,0,133,-4,510
0,-5,0,212,7,550
-3,0,0,283,-9,541
-3,-3,0,349,0,483
6,-4,74,368,-7,410
1,1,183,380,-14,346
9,-7,269,378,-4,302
7,2,337,375,0,162
5,-4,427,357,11,30
8,0,476,291,-3,0
1,-2,533,205,11,0
4,-3,554,134,4,0
0,-3,511,51,3,0
0,-4,445,0,11,0
-7,1,374,0,-1,
-5,-6,331,0,27,
-9,0,273,0,2,0
-3,-1,139,0,2,0
-2,-7,15,0,-8,0
-3,-2,0,0,-2,0
1,-2,0,0,-3,0
2,-4,0,0,-13,0
9,-4,0,0,-6,0
8,-8,0,0,-6,0
11,2,0,0,0,0
-43,-3,0,,2,0
8,,0,,-4,12
6,-7,0,0,3,115
7,-3,0,0,4,223
2,-7,0,0,9,295
0,-2,0,3,8,372
-3,-6,0,86,5,409
-5,-8,0,128,-3,458
-2,-1,0,195,-1,512
-7,-8,0,258,-2,558
2,-1,8,329,-7,549
-2,-6,110,369,-7,492
6,-1,226,379,-5,412
5,-7,306,382,-10,344
2,-1,372,374,2,297
11,-6,411,357,-4,201
8,-4,447,291,6,57
5,-7,507,210,4,0
11,-5,556,137,8,0
2,-4,537,61,9,0
0,-6,474,0,8,0
3,0,401,0,8,0
-6,-8,332,0,5,0
-8,0,284,0,,
1,0,184,0,4,0
-7,-8,33,0,1,0
-3,-3,0,0,0,0
-6,-5,0,0,-2,0
-6,-4,0,0,-2,0
7,3,0,0,-3,0
2,-7,0,0,-6,0
7,1,0,0,0,0
6,-2,0,,-5,0
4,5,0,,1,0
11,-7,0,0,6,0
-1,1,0,0,0,17
8,-5,0,0,14,122
-3,0,0,0,5,240
-1,1,0,37,6,307
-8,-6,0,104,15,387
-11,1,0,150,0,411
-6,-7,0,221,10,460
-10,-4,0,296,-7,521
0,-1,45,351,6,555
-4,-6,158,369,-10,526
3,3,327,381,1,470
0,-8,388,377,2,404
5,2,424,375,-11,346
8,-3,469,351,4,306
7,-4,523,274,-3,185
7,-2,552,195,2,41
1,-7,518,124,3,0
1,-1,445,51,7,0
-4,-4,382,0,11,0
0,0,324,0,3,0
-8,-5,274,0,11,0
-5,-2,136,0,8,
-8,0,9,0,,
-9,-6,0,0,-1,0
0,0,0,0,0,0
-3,-2,0,0,-4,0
0,-7,0,0,-11,0
5,0,0,0,-1,0
2,,0,,-13,0
11,-6,0,0,-12,0
7,0,0,0,-2,0
6,-2,0,0,-5,0
9,-8,0,0,0,0
11,0,0,0,0,18
4,-4,0,0,8,116
2,-4,0,0,9,224
-1,-5,0,72,6,301
1,-8,0,123,6,427
-4,0,0,166,3,433
-3,-7,0,249,-3,452
-2,-1,68,321,1,506
-4,-6,181,369,-2,557
2,-3,273,380,-6,552
0,-5,346,381,-6,485
7,-5,396,375,-5,406
4,-5,433,363,-7,340
11,-7,484,298,0,291
12,-3,545,230,-3,201
5,-8,556,156,3,51
10,-1,501,86,7,0
9,-8,433,6,4,0
-1,-1,358,0,9,0
0,-6,309,0,10,0
1,-8,230,0,8,0
-10,-8,81,0,8,
3,-5,0,0,9,
-12,-5,0,0,5,0
-9,3,0,0,2,0
2,-7,0,0,1,0
-7,1,0,0,-3,0
4,0,0,0,-4,0
0,-8,0,0,-1,0
-1,2,0,0,-7,0
9,,0,,-3,0
36,-4,0,0,-4,0
3,-5,0,0,-2,0
12,1,0,0,8,0
-2,-8,0,0,-1,48
4,-4,0,8,9,150
-5,-2,0,78,8,254
-3,-6,0,124,8,319
-3,-1,0,184,12,393
-8,-6,29,269,1,415
-4,0,123,321,7,459
-9,-3,314,367,-3,520
-1,-3,380,378,0,554
-1,-2,412,379,-4,529
0,-6,452,377,-8,466
5,1,509,373,0,399
7,-6,554,316,-11,341
9,0,543,244,4,291
5,-4,472,161,-3,159
2,-2,408,89,6,18
7,-3,353,10,2,0
-3,-2,310,0,1,0
0,-4,222,0,12,0
0,-8,67,0,0,0
-8,1,0,0,2,0
-3,-5,0,0,3,
-4,-5,0,0,,0
-10,0,0,0,-4,0
-3,-6,0,0,1,0
-4,-1,0,0,2,0
-5,-3,0,0,-12,0
5,-4,0,0,-5,0
3,-1,0,,-8,0
8,7,0,,-9,0
7,-8,0,0,1,0
9,-4,0,0,-8,0
9,-2,0,0,-4,0
2,-8,0,0,8,224
7,-2,0,50,4,253
0,-8,0,117,2,273
-1,0,0,158,2,306
0,-6,0,238,10,374
-3,-4,93,312,4,414
-5,-6,205,365,4,460
-2,-6,289,377,0,517
-7,-3,362,384,-8,557
3,-8,402,376,-2,533
1,-4,446,372,-9,473
8,-8,500,319,-8,401
10,-1,555,253,-5,338
8,-5,547,174,-2,276
14,2,480,0,1,177
12,2,410,0,4,30
3,-4,342,0,8,0
8,-4,294,0,7,0
1,-9,178,0,8,
1,-7,31,0,,
8,-2,0,0,9,0
-7,-5,0,0,7,0
-6,0,0,0,8,0
6,-10,0,0,2,0
-12,-4,0,0,2,0
5,3,0,0,1,0
-1,-8,0,0,1,0
-3,-3,0,0,-6,0
10,,0,,-2,0
0,-2,0,0,-6,0
11,-7,0,0,-8,0
5,1,0,0,1,0
7,-6,0,0,-4,0
2,1,0,0,5,0
5,0,0,66,8,16
0,-7,0,118,1,114
-5,2,0,165,12,231
-4,-3,76,250,7,312
-8,-1,178,319,15,380
-8,-2,268,366,-1,422
-8,-7,345,376,7,454
-7,2,398,381,4,504
1,-8,434,376,-6,554
-1,3,478,374,2,545
8,-4,528,338,-10,469
3,-3,554,257,3,408
8,-1,514,173,-1,343
9,-5,437,102,-5,293
2,-1,377,22,4,195
9,-6,327,0,-4,30
1,0,291,0,12,0
0,-5,166,0,2,0
0,0,20,0,8,0
-7,0,0,0,8,0
-9,-7,0,0,-3,0
-5,1,0,0,,
-6,-1,0,0,10,0
-7,-4,0,0,0,0
0,-3,0,0,-4,0
-5,-8,0,0,1,0
4,0,0,0,-11,0
7,-2,0,0,-4,0
4,-7,0,0,-1,0
11,-2,0,,-13,0
7,,0,,-6,0
8,-7,0,0,-5,0
10,-3,0,21,-7,0
3,-5,0,103,6,0
7,-5,0,146,-1,99
0,-5,0,216,4,202
-4,-6,53,295,7,285
-3,-3,154,348,2,348
-6,-5,259,374,11,405
-4,-2,329,382,1,448
-2,-7,398,378,-2,510
0,-4,430,373,-7,557
5,-5,483,338,-8,560
2,-5,542,264,-1,489
12,-5,555,189,-11,416
7,-7,501,115,-1,346
9,-3,428,39,-6,294
14,-7,368,0,3,204
0,-1,308,0,2,54
12,-7,242,0,2,0
4,-1,87,0,9,0
-4,-5,0,0,9,0
5,-7,0,0,7,0
-9,1,0,0,8,0
-10,-7,0,0,4,
2,-6,0,0,,
-6,-2,0,0,4,0
-13,-7,0,0,3,0
6,0,0,,-2,0
-5,0,0,,2,0
0,0,0,0,-5,0
8,-7,0,0,-6,0
5,1,0,0,-2,0
1,-4,0,0,-5,0
2,-1,0,0,4,0
5,2,0,63,1,0
9,-7,0,116,1,0
-1,2,0,169,5,1
0,-5,0,244,2,96
0,-4,89,315,13,202
-8,-1,186,361,9,296
-3,-8,279,373,6,360
-11,4,346,382,13,406
-6,-8,401,377,1,440
-7,3,432,375,5,496
0,-8,484,343,-4,552
2,-5,535,264,-2,550
-3,1,553,198,-3,477
9,-7,504,122,-5,412
6,1,426,53,3,355
7,-7,363,0,-10,309
7,0,313,0,7,226
-1,-4,255,0,-3,64
8,-3,109,0,0,0
-1,2,0,0,9,0
-1,-7,0,0,2,0
-5,-6,0,0,11,0
-8,0,0,0,3,0
-6,-7,0,0,-3,
-6,0,0,0,-45,
-8,-5,0,0,7,0
1,-8,0,0,-5,0
-1,1,0,0,-3,0
-3,-8,0,0,-5,0
5,-6,0,,-10,0
4,,0,,-3,0
11,-3,0,0,-11,0
8,-8,0,0,-13,0
8,1,0,57,2,0
9,-7,0,122,-5,0
4,-1,0,168,0,2
0,-7,3,253,5,100
-1,-3,109,322,6,204
-4,-4,219,368,9,283
0,-7,300,379,0,354
-7,-3,411,382,9,401
0,-7,448,376,-2,448
-2,-2,513,367,0,509
1,-8,559,306,0,556
7,-3,540,229,-9,560
5,-3,473,151,-4,496
13,-4,401,76,-8,430
7,-6,337,0,-6,360
11,-5,272,0,-4,306
15,-4,141,0,0,223
-1,-6,2,0,5,97
9,-1,0,0,1,0
0,-3,0,0,11,0
-2,-7,0,0,10,0
6,-1,0,0,6,0
0,-4,0,0,12,0
-8,-2,0,,4,0
-1,70,0,,7,0
-8,-6,0,0,2,0
1,-7,0,0,-2,
5,0,0,0,-2,
0,-5,0,0,0,0
1,-4,0,0,-5,0
12,-2,0,0,-7,0
0,-6,0,0,-2,0
11,1,0,32,-1,0
3,-2,0,94,-3,0
9,-3,0,138,0,0
-1,-2,96,213,1,0
-2,-6,184,294,9,21
2,0,283,341,2,123
-10,-3,34,372,8,229
-2,-3,398,382,11,317
-12,-2,425,379,5,381
-3,-6,487,377,13,413
-7,1,536,366,0,457
0,-6,561,291,4,511
3,1,508,230,-7,556
-2,-5,434,147,0,535
9,-3,361,74,4,465
5,-3,320,0,-11,394
5,-2,259,0,5,344
6,-4,115,0,-9,300
0,-7,0,0,9,201
2,3,0,0,7,57
-4,-1,0,0,2,0
-3,-5,0,0,16,0
-6,0,0,0,1,0
-6,-6,0,0,12,0
-9,-2,0,0,13,0
-5,-3,0,0,,
-6,-8,0,0,-3,0
-3,0,0,,4,0
0,35,0,,-3,0
2,-5,0,0,-3,0
6,-6,0,0,0,0
6,1,0,0,-10,0
8,-7,0,0,-10,0
10,-1,0,42,-4,0
8,-8,0,114,-9,0
8,-2,15,157,0,0
3,-4,130,240,-3,0
-1,-6,241,315,-6,5
-3,-4,391,360,11,112
-4,-8,420,377,0,211
-2,1,464,382,12,293
-7,-7,534,375,0,366
3,-2,566,368,10,406
-2,-6,521,316,-2,462
3,-4,448,243,-1,519
6,-3,378,164,2,564
8,-9,322,89,-11,547
14,-3,256,20,-3,471
8,-6,117,0,-11,397
7,1,0,0,1,337
12,-8,0,0,-7,281
1,-3,0,0,1,162
9,-1,0,0,8,48
-1,-8,0,0,0,0
-7,1,0,0,9,0
1,-3,0,0,9,0
-2,-7,0,0,5,0
-7,-2,0,0,11,0
0,-7,0,0,,
-10,0,0,,,
3,42,0,,3,0
5,0,0,0,4,0
0,-8,0,0,1,0
6,-1,0,0,-4,0
3,-4,0,0,0,0
1,0,0,22,-4,0
11,-3,0,97,-4,0
-1,-5,79,142,-1,0
11,0,176,208,-4,0
-4,-4,276,281,-1,0
-1,0,3,338,3,0
-7,-4,400,370,4,0
-8,0,430,378,12,67
-7,2,494,378,7,169
-9,-8,543,377,9,261
1,2,560,367,12,345
-8,-8,495,310,2,398
2,3,423,236,11,426
1,-2,349,159,-2,480
0,-6,318,86,8,530
8,0,238,17,0,480
7,-5,91,0,0,461
5,0,0,0,-9,442
4,-5,0,0,-13,379
1,-1,0,0,6,332
-3,-5,0,0,-8,279
0,-5,0,0,4,156
0,1,0,0,4,20
-7,-1,0,0,9,0
-4,-1,0,0,15,0
-10,-6,0,0,0,0
-10,-6,0,0,5,0
-2,-1,0,,10,0
-4,,0,0,-1,0
4,-5,0,0,7,0
3,-8,0,0,-4,
7,0,0,0,,0
8,-9,0,0,-8,0
9,-5,132,40,1,0
9,-4,161,108,-5,0
4,-6,199,152,-12,0
6,-3,288,224,-2,0
2,-8,411,307,-10,0
-1,-2,442,358,2,0
-2,-5,496,377,-3,0
-5,-4,555,382,-6,41
-3,-5,552,376,12,153
-6,-6,481,369,1,247
2,-3,412,326,11,320
-3,-8,342,249,-3,389
3,-2,293,178,10,424
5,-9,209,99,-3,485
2,-1,55,36,-2,542
12,-8,0,0,0,567
7,-2,0,0,-10,523
6,-6,0,0,-1,449
9,-4,0,0,-13,376
0,0,0,0,3,319
5,-6,0,0,0,272
4,-5,0,0,-4,133
-6,-1,0,0,10,10
-3,-8,0,0,1,0
-2,0,0,0,11,0
-10,-5,0,0,9,0
3,-2,0,,8,0
-10,51,0,,14,
4,0,0,0,4,
8,-8,0,0,2,0
-1,1,0,0,4,0
10,-1,0,0,0,0
2,-4,73,21,-3,0
8,-3,178,89,-1,0
8,-6,266,135,-4,0
-4,0,393,199,-7,0
11,-4,432,284,-1,0
-6,0,495,340,-4,0
1,-3,545,373,2,0
-9,-1,559,380,5,0
-5,-2,496,378,1,0
-6,-5,438,377,4,94
-14,0,365,360,6,197
-3,-7,326,277,10,285
-4,1,247,213,12,365
6,-5,130,128,-4,495
-1,-1,3,55,2,514
10,-4,0,0,8,528
10,-2,0,0,8,533
0,-3,0,0,-5,544
10,-7,0,0,-7,498
2,-7,0,0,-1,425
0,-4,0,0,-6,363
-2,-4,0,0,6,317
-5,2,0,0,-16,222
-9,-7,0,0,6,73
0,-2,0,0,-6,0
-5,-5,0,0,-2,0
-10,-4,0,,13,0
-2,8,0,,0,0
-7,2,0,0,14,
4,-6,0,0,0,
6,-6,0,0,6,0
2,-4,0,0,1,0
9,-8,68,22,5,0
9,0,265,91,-6,0
8,-7,340,139,-11,0
5,-2,393,196,0,0
8,-6,435,281,-5,0
7,-5,485,343,-10,0
3,-3,544,373,-3,0
-1,-9,560,381,-10,0
0,-2,505,378,3,0
-6,-9,429,373,4,0
-3,0,358,360,-3,75
-2,-7,310,286,11,186
-5,-5,232,216,3,274
0,-3,81,135,11,345
1,-7,0,62,-2,402
12,-3,0,0,8,432
7,-7,0,0,-2,496
13,0,0,0,-5,550
9,-5,0,0,-2,561
5,0,0,0,-9,504
13,-2,0,0,-2,433
0,-8,0,0,-7,361
1,0,0,0,-3,307
4,-3,0,0,0,240
-4,-4,0,0,0,98
-3,-4,0,0,10,0
4,-6,0,0,2,0
-12,,0,,10,0
4,-5,0,0,9,0
-2,-1,0,0,5,0
-3,-5,0,0,1,
9,-1,89,0,1,0
-4,-6,195,0,3,0
-1,0,276,43,1,0
10,-1,399,100,0,0
3,-4,440,153,-3,0
-4,-1,496,221,-4,0
-44,-6,546,304,-2,0
-4,0,556,353,-4,0
7,-4,490,373,-4,0
-8,-5,426,381,-2,0
1,0,356,376,-5,0
-10,-7,310,375,6,0
-10,2,244,362,6,10
-3,-8,116,283,9,115
-12,2,0,216,5,221
3,-4,0,129,10,302
-6,-4,0,60,11,379
9,-2,0,0,4,412
6,-4,0,0,13,457
6,-1,0,0,-3,517
12,-6,0,0,3,553
4,1,0,0,-7,532
7,-6,0,0,-2,465
9,-6,0,0,-3,393
-1,2,0,0,-4,348
2,-9,0,0,6,302
0,-5,0,0,-6,189
-13,-3,0,0,9,57
-4,-7,0,,13,0
-1,16,0,,3,0
-12,0,0,0,11,0
4,-7,40,0,0,0
-4,-7,152,0,5,
-1,0,255,0,19,
6,-8,392,8,2,0
0,-4,426,78,-5,0
6,-6,466,129,2,0
10,-5,523,180,1,0
5,-4,562,256,-10,0
38,-7,534,329,-3,0
12,-2,457,365,-9,0
5,-7,385,380,-14,0
2,1,325,382,1,0
-5,-6,264,376,-2,0
-3,-5,117,367,-3,0
-3,-4,0,312,5,0
-4,-7,0,236,-3,76
-3,-1,0,171,10,190
-4,-10,0,87,3,274
2,-2,0,17,7,339
2,-6,0,0,4,400
10,-3,0,0,4,436
2,-4,0,0,-1,500
12,-4,0,0,-2,554
13,-1,0,0,-4,564
3,-6,0,0,-7,502
13,-6,0,0,-8,434
3,0,0,0,-7,361
-1,-5,0,0,-7,308
6,0,0,0,1,246
-7,-5,0,0,-2,92
-9,,0,,8,0
4,-5,17,0,9,0
