normal,2fase,desb,inc,i normal,i 2 fase,i desb ,i inc
-6,-5,0,-2,165,0,364,0
11,0,-5,-5,244,0,310,0
-4,8,-18,-8,312,68,219,0
-1,5,-28,0,355,181,142,0
9,1,-32,-9,366,0,56,0
-3,2,-48,-6,376,273,0,0
9,5,-42,-4,369,346,0,0
-7,9,-53,-6,366,396,0,0
4,-1,-34,-1,340,433,0,0
1,0,-48,-8,277,484,0,36
1,0,-43,-7,206,545,0,99
2,-8,-39,-1,149,556,0,136
-1,-3,-42,-7,60,501,0,206
9,-11,-29,-2,0,433,0,289
-6,-6,-36,-7,0,358,0,345
-2,-7,-28,1,0,309,0,365
7,0,-34,-7,0,230,0,375
-5,2,-28,-6,0,81,0,376
7,-3,-24,-3,0,0,0,369
-3,9,-30,-5,0,0,0,356
-6,6,-16,0,0,0,7,293
8,7,-21,-7,0,0,81,214
-6,7,-13,-1,0,0,124,158
-3,-1,-3,-7,0,0,180,72
4,8,-4,-1,0,0,254,0
-5,-1,8,-55,0,0,317,0
3,-1,7,-3,0,0,355,0
5,-5,29,-4,0,0,3,0
0,-8,64,-2,0,0,0,0
-7,-6,27,-5,0,0,369,0
7,-6,33,3,0,0,368,0
0,-8,44,0,4,0,366,0
-1,1,43,-6,75,0,321,0
10,-1,54,0,121,0,253,0
-8,-3,44,-4,177,0,180,0
7,5,53,-2,253,29,114,0
-7,4,34,2,315,123,33,0
6,11,43,-8,358,0,0,0
-3,0,37,-5,368,0,0,0
-8,8,25,0,378,314,0,0
9,8,30,-5,373,380,0,0
-9,9,22,1,367,412,0,0
8,4,18,-6,331,452,0,36
-10,0,14,0,255,509,0,98
8,-1,5,0,180,554,0,142
-6,-4,17,-6,117,543,0,200
4,0,8,2,38,472,0,279
8,-7,16,-7,0,408,0,341
-9,0,18,1,0,353,0,367
2,-2,19,0,0,310,0,377
2,1,19,-7,0,222,0,378
-2,7,15,0,0,67,0,373
8,5,17,-9,0,0,0,368
-6,13,7,0,0,0,75,322
-5,7,7,-5,0,0,120,234
10,11,7,-3,0,0,180,163
0,15,6,-5,0,0,254,85
2,-1,9,-7,0,0,317,0
9,9,2,0,0,0,362,0
-7,0,9,-3,0,0,3,0
10,-2,73,-7,0,0,0,0
0,6,8,0,0,0,379,0
6,0,11,-7,0,0,373,0
-3,-8,6,-8,0,0,367,0
6,-1,-6,-2,0,0,330,0
-2,-8,-14,-4,24,0,248,0
6,1,-28,-5,94,0,162,0
12,5,-28,-4,135,0,99,0
-7,0,-50,-8,196,0,13,0
12,1,-41,0,279,0,0,0
-6,12,-48,-7,333,93,0,0
11,0,-43,-2,363,205,0,0
-4,11,-36,-3,375,289,0,0
6,3,-48,-8,373,362,0,0
9,0,-40,0,368,0,0,0
-7,0,-48,-5,362,0,0,50
10,9,-34,-4,303,402,0,108
-8,-1,-34,-3,236,446,0,302
9,-2,-32,-5,166,500,0,317
-5,2,-32,-8,103,555,0,336
0,-10,-37,-8,25,547,0,353
5,-2,-22,1,0,480,0,366
-2,-12,-30,-6,0,410,0,374
9,-3,-29,1,0,342,0,370
-5,-7,-15,-12,0,294,40,365
8,0,-19,-2,0,178,105,328
8,3,2,-5,0,31,147,244
-5,-2,-7,-4,0,0,209,178
3,9,1,-12,0,0,274,85
1,5,7,-4,0,0,328,0
-5,5,14,1,0,0,357,0
6,6,30,-3,0,0,0,0
3,0,0,-4,0,0,0,0
-5,2,24,1,0,0,366,0
3,-4,42,-5,0,0,364,0
-4,-3,40,1,0,0,356,0
-7,-6,49,0,0,0,290,0
7,-6,49,-3,0,0,219,0
-37,-9,45,-1,0,0,148,0
-9,-5,51,-2,40,0,72,0
0,-6,37,-6,103,0,1,0
1,-3,45,2,146,0,0,0
-3,0,28,-5,210,0,0,0
7,2,27,-6,283,0,0,0
-7,6,17,0,340,76,0,0
6,6,19,-7,363,178,0,0
-4,8,19,0,375,268,0,0
3,10,7,-5,376,345,0,29
-2,8,11,-2,370,0,0,97
-1,0,19,1,357,398,0,140
0,8,10,-7,296,434,0,210
-9,3,21,2,223,478,0,289
8,-1,16,-7,154,528,0,350
-7,-3,20,0,90,554,0,370
4,-4,16,-5,12,514,0,380
8,-2,16,-1,0,437,0,376
-6,-7,8,-5,0,377,20,373
10,3,4,-4,0,327,87,345
1,-2,9,-4,0,291,128,276
0,3,9,-8,0,166,194,201
10,6,9,0,0,20,270,130
-5,8,5,-8,0,0,338,50
8,14,4,0,0,0,366,0
8,8,8,0,0,0,0,0
-7,7,7,-7,0,0,0,0
4,12,6,-9,0,0,377,0
0,1,15,0,0,0,373,0
-7,9,1,-4,0,0,361,0
11,-1,-6,-5,0,0,296,0
0,-7,-18,-3,0,0,207,0
-7,1,-27,-8,0,0,128,0
-1,-2,-36,0,0,0,43,0
8,-7,-48,-8,0,0,0,0
-3,0,-43,-1,61,0,0,0
8,-10,-49,0,111,0,0,0
0,3,-33,-9,156,0,0,0
4,5,-40,-4,223,0,0,0
3,0,-45,-4,300,0,0,0
-4,6,-41,-8,343,53,0,0
10,3,-41,-4,364,154,0,12
-5,0,-32,-7,377,0,0,82
8,1,-38,0,369,259,0,125
-3,11,-27,-6,366,329,0,187
-6,-1,-36,-1,352,398,0,270
8,11,-25,-5,291,430,0,338
-7,-4,-24,-2,225,483,0,365
10,-1,-32,-4,151,542,0,377
-5,-7,-14,-4,85,555,14,377
0,-8,-17,-3,13,501,92,370
3,-7,-15,-5,0,428,133,351
-7,-9,-4,-2,0,368,192,286
9,1,-8,-5,0,308,267,211
5,-8,11,0,0,242,329,151
-3,2,6,-4,0,87,358,63
6,1,30,0,0,0,0,0
-3,0,0,0,0,0,0,0
4,8,27,-1,0,0,368,0
8,7,33,-3,0,0,367,0
-7,5,47,-4,0,0,363,0
7,4,41,-1,0,0,303,0
3,1,55,-3,0,0,235,0
-5,-3,42,-2,0,0,162,0
-6,0,56,-1,0,0,96,0
0,0,32,-5,0,0,19,0
3,-7,41,2,0,0,0,0
3,-4,36,-6,0,0,0,0
7,-10,21,1,0,0,0,0
-10,-10,30,1,65,0,0,0
1,-2,19,-6,115,0,0,0
1,-4,16,-1,158,0,0,0
-2,4,15,-4,232,0,0,0
5,3,3,-4,302,0,0,0
-5,7,19,3,349,89,0,3
8,8,17,-5,366,186,0,77
-4,9,13,1,376,279,0,121
2,9,13,-7,375,346,0,186
-3,0,23,1,369,0,0,258
0,0,23,-6,350,0,0,330
0,4,17,-2,281,401,0,364
-9,6,15,-4,208,432,22,378
8,2,6,-4,139,484,90,376
-8,-1,11,-3,66,535,134,373
7,-2,7,-7,0,553,206,364
-4,-5,6,0,0,504,281,303
-7,-3,9,-7,0,426,336,216
9,-6,3,-1,0,363,367,145
0,2,9,-5,0,313,0,60
2,-3,40,0,0,255,0,0
9,3,7,0,0,109,378,0
-6,5,10,-3,0,0,373,0
-3,2,6,-7,0,0,365,0
7,12,-6,-9,0,0,317,0
-6,7,-13,-6,0,0,246,0
5,6,-21,-4,0,0,159,0
0,9,-32,-6,0,0,97,0
-8,0,-40,-1,0,0,9,0
11,5,-46,-7,0,0,0,0
3,4,-45,0,0,0,0,0
-1,-6,-44,1,0,0,0,0
0,-3,-37,-9,0,0,0,0
7,-2,-43,-4,2,0,0,0
-5,-10,-43,-6,65,0,0,0
9,3,-42,-6,114,0,0,0
-1,-10,-35,-2,163,0,0,0
6,4,-35,-7,235,0,0,0
12,8,-32,-1,314,0,0,0
-6,-1,-26,-2,353,3,0,48
10,10,-37,-7,366,109,0,105
-5,2,-24,0,379,219,0,150
9,8,-27,-8,368,300,0,224
-4,8,-29,-1,367,0,0,306
-4,0,-15,-7,343,0,60,352
8,-4,-20,-4,276,411,115,368
-5,11,1,-2,211,448,159,377
9,-6,-6,-8,142,513,228,377
-6,1,0,-1,74,559,296,373
1,-9,7,-6,1,540,340,346
2,-5,12,0,0,473,360,284
-6,-6,0,-7,0,401,0,204
8,-14,27,0,0,337,373,150
4,-3,24,-3,0,272,365,60
-2,-4,39,-2,0,141,364,0
9,6,41,-2,0,2,342,0
-3,-1,49,-5,0,0,267,0
5,10,51,13,0,0,204,0
7,10,45,0,0,0,132,0
7,0,53,-5,0,0,55,0
1,10,36,-5,0,0,0,0
1,2,46,0,0,0,0,0
-3,0,29,-3,0,0,0,0
6,-2,26,-1,0,0,0,0
-6,-5,15,-3,0,0,0,0
-7,-9,18,-7,0,0,0,0
0,0,20,3,0,0,0,0
7,-5,6,-6,0,0,0,0
-4,-10,7,-6,58,0,0,0
3,-2,22,0,113,0,0,0
-2,-7,12,-6,157,0,0,0
-1,4,21,1,238,0,0,0
4,6,19,-5,307,0,0,53
-2,2,19,-6,353,96,0,109
8,9,22,0,367,184,0,166
-6,9,9,-6,377,283,0,225
4,8,13,2,375,34,41,301
-4,5,7,-6,370,0,100,357
1,8,8,1,346,398,146,374
8,7,10,-7,274,425,229,381
-9,3,6,1,202,487,302,377
7,-1,7,-1,133,536,354,374
-8,0,3,-8,61,561,0,346
7,-6,369,0,0,508,0,271
6,-3,10,-7,0,434,378,202
-6,-2,7,1,0,361,374,136
5,-5,12,-4,0,320,368,63
0,0,-5,0,0,259,342,0
3,1,-7,-7,0,115,261,0
9,12,-18,-3,0,0,174,0
-6,7,-30,-7,0,0,101,0
-2,13,-34,0,0,0,12,0
7,9,-48,-2,0,0,0,0
-6,5,-42,-8,0,0,0,0
6,13,-48,-1,0,0,0,0
-3,0,-34,-3,0,0,0,0
-8,1,-46,-6,0,0,0,0
0,4,-46,-4,0,0,0,0
11,-4,-41,-8,0,0,0,0
1,-3,-43,0,0,0,0,0
-1,4,-31,-7,0,0,0,0
8,-12,-37,-9,8,0,0,0
-6,4,-30,-2,77,0,0,0
10,-2,-35,-9,122,0,0,0
-3,-3,-35,-5,172,0,0,0
-6,9,-25,-5,241,0,0,67
12,-4,-31,-6,318,15,0,116
-5,-1,-16,-4,355,130,27,171
12,10,-18,-6,367,241,100,252
-5,3,-15,-3,377,391,145,316
8,-4,-2,-7,367,0,210,361
-6,-44,-7,-1,365,0,285,374
-3,-4,9,-5,322,420,337,376
7,7,7,-1,256,464,361,372
-6,-8,0,-5,190,534,0,363
8,1,0,-3,122,566,0,309
-5,-10,20,-3,49,521,369,230
3,-10,26,-5,0,448,367,163
1,-3,32,-1,0,378,367,81
-5,-12,47,0,0,322,358,0
8,3,43,-5,0,256,290,13
-4,-6,56,-2,0,117,225,0
0,9,42,-5,0,0,149,0
4,6,56,-5,0,0,76,0
-3,6,36,0,0,0,0,0
5,12,42,-5,0,0,0,0
5,4,36,-1,0,0,0,0
-6,7,21,-1,0,0,0,0
1,9,30,-2,0,0,0,0
0,-1,16,-2,0,0,0,0
-7,2,16,-7,0,0,0,0
0,0,21,-4,0,0,0,0
5,-13,1,1,0,0,0,0
-6,-4,19,-5,0,0,0,0
-6,-1,10,1,0,0,0,0
7,-12,17,-5,1,0,0,0
-6,4,20,-1,64,0,0,0
5,-4,19,2,116,0,0,21
-4,-1,21,-7,157,0,0,87
-8,6,16,2,229,0,0,127
10,0,16,-3,305,79,22,194
-10,6,8,-5,354,176,97,271
7,10,5,-4,367,276,138,336
-5,5,10,-6,377,3,209,366
6,38,5,1,374,0,288,377
-6,12,10,-7,372,400,346,378
-7,5,3,1,343,430,37,373
7,2,0,-5,269,494,0,364
-8,-5,8,-6,199,543,379,207
8,-3,6,-6,126,560,377,189
-8,-3,10,0,56,495,374,152
7,-4,8,-3,0,423,363,77
5,-3,-6,-8,0,349,304,1
-4,-4,-12,0,0,318,229,0
6,2,-27,-7,0,238,146,0
-3,2,-31,2,0,91,74,0
-7,10,-38,-2,0,0,0,0
9,2,-48,0,0,0,0,0
-7,12,-45,-8,0,0,0,0
0,13,-44,-6,0,0,0,0
5,3,-36,-2,0,0,0,0
-6,13,-44,-8,0,0,0,0
7,3,-43,0,0,0,0,0
8,-1,-39,-8,0,0,0,0
-6,6,-35,-9,0,0,0,0
10,-7,-34,0,0,0,0,0
-1,-9,-34,-5,0,0,0,0
0,4,-27,-6,0,0,0,0
-13,-8,-35,-3,0,0,0,0
10,-3,-25,-8,30,0,0,0
-5,-4,-27,1,98,0,0,3
12,-9,-30,-8,136,0,2,80
-5,16,-16,-8,196,132,72,124
9,16,-18,-1,273,161,121,185
0,9,0,-8,332,199,168,266
-5,1,-5,-1,361,288,241,328
11,11,-2,-8,370,0,310,364
-7,17,9,0,375,0,348,377
9,-3,10,-7,368,411,0,375
-6,8,0,-6,364,442,0,370
9,4,29,-2,310,496,375,367
7,-7,24,-5,243,555,365,317
-5,-1,38,-2,176,552,364,244
9,-9,42,-6,109,481,329,170
-6,-5,46,0,32,412,252,111
3,-9,50,-4,0,342,184,0
0,-8,42,0,0,293,110,34
2,3,54,-2,0,209,32,0
8,-5,36,-2,0,55,0,0
-5,11,43,-4,0,0,0,0
0,1,32,0,0,0,0,0
2,7,26,-5,0,0,0,0
-4,10,20,-3,0,0,0,0
5,0,17,0,0,0,0,0
7,11,20,-5,0,0,0,0
-7,-3,6,1,0,0,0,0
2,-4,8,-5,0,0,0,0
0,2,21,-7,0,0,0,0
-2,-5,13,1,0,0,0,0
0,-8,19,-2,0,0,0,0
7,-2,19,-1,0,0,0,0
-7,-11,19,-3,0,0,0,0
-5,1,21,-7,0,0,0,0
6,3,12,2,29,0,0,6
-6,-5,14,-5,91,0,65,80
6,3,7,-4,134,0,114,125
-4,6,7,-2,190,73,162,194
3,8,10,-7,271,178,248,271
-2,12,5,0,329,266,317,334
0,6,8,-4,363,0,361,365
3,339,2,2,373,0,373,377
-7,11,11,-4,376,393,379,372
7,3,8,-4,369,432,0,372
-7,2,0,-4,362,495,0,367
4,0,11,2,307,545,367,320
-4,-3,-4,-5,242,559,332,238
3,-1,-7,-9,172,496,248,168
6,-6,-17,-1,102,438,169,91
-9,-2,-30,-8,26,365,92,0
9,-6,-35,0,0,326,26,30
4,4,-48,-4,0,247,0,0
-4,4,-44,-6,0,130,0,0
7,1,-47,-9,0,3,0,0
-5,8,-40,1,0,0,0,0
6,5,-39,-4,0,0,0,0
8,11,-44,-7,0,0,0,0
-6,9,-41,-2,0,0,0,0
2,1,-41,-7,0,0,0,0
3,11,-31,-1,0,0,0,0
-6,1,-37,-6,0,0,0,0
9,-1,-28,-10,0,0,0,0
-5,7,-29,0,0,0,0,0
-5,-10,-34,-9,0,0,0,0
9,-8,-25,-7,0,0,0,0
8,1,-29,-1,0,0,0,0
-2,-9,-26,-8,0,0,20,0
3,1,-18,-3,0,0,93,14
12,7,-15,-7,31,0,133,89
-7,-6,5,-3,98,0,292,134
11,4,5,-4,137,0,309,204
-7,4,10,-6,196,68,322,285
-1,9,7,-3,267,0,350,342
9,0,5,-6,333,0,0,366
-5,7,30,0,360,265,0,379
12,1,28,-6,370,340,375,374
-6,12,22,0,375,393,364,370
11,-3,45,-5,366,435,365,354
-8,4,39,-3,361,485,333,285
0,-3,41,-4,307,544,257,210
6,-6,57,-4,241,560,192,142
-4,-1,43,-2,176,505,114,0
8,-12,57,-5,106,429,34,0
-8,-3,36,-4,27,358,0,0
5,-8,47,0,0,310,0,0
-1,0,25,-4,0,232,0,0
-7,-1,20,-5,0,81,0,0
9,5,22,0,0,0,0,0
-6,11,8,-4,0,0,0,0
0,2,16,-2,0,0,0,0
3,7,18,-1,0,0,0,0
-4,9,14,-2,0,0,0,0
6,3,18,1,0,0,0,0
6,10,8,-6,0,0,0,0
-7,-3,24,-3,0,0,0,0
8,-5,17,-1,0,0,0,0
-1,-2,16,-4,0,0,0,0
0,-10,22,1,0,0,0,0
0,-6,10,-6,0,0,0,0
8,-4,15,0,0,0,67,0
-9,-12,9,-1,0,0,122,48
-5,1,8,-5,0,0,174,108
6,-5,9,0,48,0,262,158
-6,-1,7,-6,102,0,327,222
7,10,9,-1,148,89,366,296
-5,3,0,-5,214,195,0,354
3,11,0,-5,292,276,0,370
-3,5,2,-2,339,0,376,379
1,0,12,-6,365,0,379,375
3,12,7,-1,374,399,373,373
-8,2,12,-7,375,440,364,348
6,0,1,-2,369,496,308,272
-6,2,-8,-5,357,546,230,190
3,-5,-18,-4,295,556,142,120
-4,-1,-34,-4,232,490,62,0
0,-7,-35,28,159,426,0,0
7,-6,-49,-6,87,356,0,0
-8,0,-43,-4,13,310,0,0
9,3,-46,-8,0,244,0,0
3,5,-35,0,0,116,0,0
-4,2,-38,-1,0,0,0,0
6,14,-45,-8,0,0,0,0
-4,8,-40,0,0,0,0,0
6,10,-37,-4,0,0,0,0
8,12,-35,-5,0,0,0,0
-7,0,-37,-3,0,0,0,0
1,12,-29,-9,0,0,0,0
3,-1,-34,0,0,0,0,0
-7,2,-26,-2,0,0,0,0
9,7,-19,-8,0,0,92,0
-7,-10,-21,0,0,0,106,0
0,-4,-21,-6,0,0,120,0
-5,-3,-16,-5,0,0,142,0
9,-10,1,1,0,0,202,62
-2,5,-11,-8,0,0,282,104
3,3,6,2,0,0,334,152
11,-2,8,-8,55,0,3,223
-6,12,55,-8,112,40,0,303
12,0,9,-1,160,152,365,354
-6,12,26,-7,233,255,370,367
11,6,22,1,312,0,362,378
-3,330,46,-9,353,0,361,372
8,5,44,1,368,392,313,369
0,6,47,-6,378,426,237,348
-5,0,53,0,369,466,173,280
10,2,43,-2,368,523,97,212
-8,-5,54,-7,346,562,26,141
10,-5,35,1,267,534,0,0
-7,-5,44,8,208,457,0,0
9,-10,31,-5,130,385,0,15
8,-1,25,-1,66,325,0,0
-6,-10,30,-3,0,264,0,0
11,4,16,-6,0,117,0,0
-2,0,23,0,0,0,0,0
4,8,22,-1,0,0,0,0
1,3,4,-5,0,0,0,0
-7,3,20,0,0,0,0,0
7,11,11,-6,0,0,0,0
3,6,20,-5,0,0,0,0
-2,4,19,0,0,0,0,0
6,-3,18,-5,0,0,0,0
-6,-3,23,0,0,0,0,0
5,-3,11,0,0,0,0,0
8,-2,16,-7,0,0,70,0
-8,-9,4,-1,0,0,121,0
1,-2,5,-3,0,0,172,0
0,-5,13,-1,0,0,260,0
0,-4,3,-4,0,0,328,68
-10,1,10,-6,0,0,364,113
9,-3,0,1,25,0,0,165
-9,0,0,-5,93,17,374,246
8,10,12,1,136,120,378,314
4,6,6,-5,193,232,372,364
-7,11,9,0,266,301,369,375
9,0,8,-4,328,0,342,379
-8,3,-8,-3,361,375,256,376
8,11,-15,-5,373,406,192,369
-9,1,-22,-5,376,459,103,316
-2,0,-32,1,372,523,42,240
3,2,-41,-5,365,558,0,159
-6,-5,-47,0,318,541,0,91
5,-2,-44,-7,244,454,0,9
-6,-7,-44,0,172,391,0,0
7,-5,-34,0,101,329,0,0
-1,-2,-39,0,28,300,0,0
0,5,-42,-7,0,183,0,0
1,8,-37,-3,0,54,0,0
-8,0,-33,-7,0,0,0,0
9,14,-32,-6,0,0,0,0
7,7,-37,0,0,0,0,0
-5,9,-28,-6,0,0,0,0
7,11,-32,-8,0,0,0,0
-2,5,-29,-2,0,0,0,0
3,12,-27,-9,0,0,0,0
11,-3,-31,-1,0,0,20,0
-8,-5,-17,-6,0,0,85,0
-1,0,-19,-6,0,0,129,0
4,-7,-5,-3,0,0,181,0
-3,-2,-7,-8,0,0,258,0
10,0,2,0,0,0,316,21
-4,-11,10,-7,0,0,353,97
0,6,6,-8,0,0,365,137
-7,2,26,-1,0,0,374,207
11,-1,26,-8,46,0,0,288
-6,8,0,0,105,57,0,342
13,-1,27,-8,153,0,366,366
5,0,44,1,219,178,344,378
0,12,43,-7,290,274,264,373
8,6,53,-5,345,348,197,369
-3,5,42,-1,365,401,113,356
11,2,56,-6,373,433,41,289
-7,-3,39,-1,369,485,0,220
12,1,40,-6,367,541,0,146
-7,-9,40,2,346,556,0,76
2,-4,21,-6,274,504,0,1
3,-9,31,-2,210,430,0,0
-2,-8,20,0,135,365,0,0
7,2,9,0,70,309,0,0
-5,-9,22,-2,0,236,0,0
8,5,0,-5,0,86,0,0
-4,-4,14,0,0,0,0,0
-7,11,18,-4,0,0,0,0
10,9,13,-4,0,0,0,0
-6,3,20,0,0,0,0,0
3,6,14,-3,0,0,0,0
3,3,22,0,0,0,0,0
-5,3,15,1,0,0,0,0
7,0,11,-3,0,0,34,0
5,-2,15,-2,0,0,100,0
-5,-8,2,-3,0,0,153,0
4,-3,13,-6,0,0,226,0
-3,-6,1,2,0,0,298,0
1,-8,10,-6,0,0,351,0
7,-2,1,-5,0,0,0,0
-9,-7,32,-2,0,0,0,52
0,2,0,-6,0,0,378,112
-2,2,13,0,15,0,375,158
2,0,7,-5,86,28,370,241
-3,10,13,0,128,128,344,307
4,5,-6,-4,181,237,265,361
-5,9,-8,-4,257,2,190,374
7,98,-26,-4,325,0,102,379
-7,8,-31,-5,357,374,22,374
3,9,-46,-2,370,406,0,368
0,1,-44,-7,376,454,0,321
-8,1,-42,0,373,517,0,246
7,1,-48,-6,372,555,0,164
-7,-6,-34,-2,338,543,0,0
5,-2,-43,93,260,471,0,0
-6,-4,-44,-6,195,399,0,16
3,-9,-37,-4,120,343,0,0
-3,3,-39,-6,51,289,0,0
-8,0,-32,-8,0,197,0,0
9,8,-35,0,0,54,0,0
-6,2,-29,-4,0,0,0,0
-1,13,-32,-8,0,0,0,0
5,5,-33,0,0,0,0,0
-8,9,-26,-6,0,0,0,0
8,13,-31,-3,0,0,26,0
8,0,-16,2,0,0,92,0
-6,8,-19,-10,0,0,135,0
4,0,-2,-6,0,0,194,0
-1,-4,-3,-4,0,0,271,0
2,2,-4,-10,0,0,333,0
10,-1,11,0,0,0,355,0
-8,-6,8,-7,0,0,367,0
0,-5,28,-2,0,0,374,9
-2,-5,0,0,0,0,0,69
5,-9,23,-9,0,0,363,117
-4,6,34,2,0,0,358,172
7,-2,44,-8,20,0,301,237
-1,0,43,-7,81,48,225,314
-5,9,50,-2,123,153,164,355
13,5,41,-8,180,260,85,368
-6,12,55,0,256,0,12,379
11,0,34,-8,329,0,0,368
-5,-2,43,-1,357,400,0,368
10,11,34,-5,372,428,0,325
-3,-7,25,-4,378,481,0,247
-5,-4,30,-2,367,537,0,172
12,-2,20,-5,365,560,0,0
-8,-10,21,104,320,502,0,0
10,-4,22,0,241,428,0,0
-8,-13,4,0,177,363,0,0
11,4,21,-5,96,315,0,0
-7,-4,16,-5,37,243,0,0
-5,-2,16,-6,0,79,0,0
10,7,18,0,0,0,0,0
-5,4,15,-4,0,0,0,0
6,12,22,-5,0,0,0,0
0,5,10,1,0,0,0,0
-7,6,10,-5,0,0,68,0
2,10,12,-4,0,0,115,0
2,-1,5,-2,0,0,171,0
-1,0,13,-5,0,0,247,0
8,0,0,0,0,0,321,0
-7,-10,11,-4,0,0,358,0
-5,-6,7,-5,0,0,375,0
7,-8,3,-2,0,0,378,0
0,-11,1,-5,0,0,0,0
-5,0,2,0,0,0,372,10
3,-3,8,0,0,0,368,75
8,-5,10,-5,0,0,336,123
-10,4,-2,-1,0,0,253,187
10,0,-9,-6,43,38,182,261
-9,11,-20,1,102,140,93,322
-1,6,-32,-4,151,244,18,366
4,6,-39,-6,216,306,0,376
-5,12,-48,-2,293,382,0,379
6,3,-42,-6,344,4,0,375
-6,13,-46,-1,366,0,0,367
8,4,-35,-8,376,460,0,319
-2,-3,-37,-1,375,525,0,240
-1,0,-41,-7,369,558,0,162
1,-2,-36,1,355,535,0,0
-3,-6,-34,0,295,466,0,0
4,-2,-33,-4,223,393,0,19
-5,-7,-33,-6,152,336,0,0
6,3,-28,-4,77,290,0,0
-4,-1,-33,-8,14,200,0,0
3,6,-32,0,0,50,0,0
9,4,-27,-1,0,0,0,0
-8,6,-29,-8,0,0,52,0
8,8,-16,0,0,0,110,0
4,9,-18,-5,0,0,159,0
-2,9,0,-5,0,0,219,0
8,4,-5,-3,0,0,292,0
-5,0,0,-10,0,0,340,0
-5,2,9,0,0,0,355,0
8,0,6,-2,0,0,367,0
-7,-4,26,-7,0,0,0,0
3,-1,372,1,0,0,0,0
1,-4,24,-6,0,0,362,0
7,-8,42,-6,0,0,351,19
-8,-4,42,-3,0,0,284,91
9,-5,47,-9,0,0,212,127
4,1,51,2,0,0,144,190
-3,8,45,-8,0,0,67,274
9,-2,51,-1,57,13,0,340
-3,16,38,-5,109,121,0,368
6,7,45,-1,153,234,0,379
0,6,29,-4,216,0,0,372
4,0,20,-5,291,0,0,369
11,11,24,-2,349,378,0,348
-6,-2,10,-8,365,416,0,141
11,7,15,1,375,458,0,123
-4,-5,18,1,370,519,0,109
7,2,10,0,365,559,0,0
-4,-5,20,1,346,536,0,67
6,-8,9,-1,272,474,0,0
0,-4,23,-5,216,401,0,0
-7,-11,24,0,144,340,0,0
11,1,16,-15,68,292,0,0
-9,-4,23,0,0,183,0,0
-2,0,11,2,0,31,27,0
7,6,16,-8,0,0,97,0
-4,7,8,0,0,0,146,0
8,10,7,-4,0,0,207,0
-3,3,9,-6,0,0,282,0
-8,-1,5,0,0,0,343,0
9,11,11,-2,0,0,0,0
3,-3,2,-1,0,0,0,0
0,-1,-3,0,0,0,377,0
8,0,10,-6,0,0,368,0
-8,-12,10,-2,0,0,367,0
-3,-3,13,-3,0,0,349,0
6,-10,6,-3,0,0,281,9
-7,-12,-9,0,0,0,202,78
4,2,-14,-5,0,0,124,122
-4,-4,-33,0,0,0,45,175
-4,-1,-33,-4,0,0,0,260
-11,7,-53,0,0,6,0,322
11,-1,-41,-3,66,108,0,366
-10,13,-43,-2,116,218,0,376
8,6,-39,-4,170,300,0,377
-8,10,-34,-3,245,367,0,375
9,2,-44,-4,319,410,0,363
5,0,-35,-7,355,0,0,296
-5,6,-41,0,370,446,0,222
8,0,-32,-6,376,514,0,140
-9,-3,-33,-1,373,555,0,69
8,0,-32,-8,368,538,0,0
-8,-4,-30,-2,336,480,0,0
-4,-3,-33,6,258,396,0,0
3,-6,-26,-1,193,340,0,0
-6,-3,-31,-8,123,289,27,0
7,1,-24,-2,52,207,94,0
-8,4,-17,-6,0,51,137,0
4,8,-13,-6,0,0,204,0
0,3,-3,0,0,0,280,0
-8,13,-5,-6,0,0,339,0
10,9,11,-1,0,0,357,0
-7,9,8,-1,0,0,368,0
-2,9,18,-8,0,0,0,0
6,0,0,1,0,0,0,0
-5,5,26,-6,0,0,362,0
7,2,32,-6,0,0,355,0
9,-6,44,-4,0,0,295,0
-8,-3,43,-9,0,0,220,0
9,0,51,1,0,0,164,34
0,-8,41,-1,0,0,79,101
0,0,56,-9,0,0,13,148
1,2,46,-1,0,0,0,212
10,-6,42,-8,0,0,0,294
-6,5,44,0,0,0,0,349
-4,2,24,-9,28,2,0,368
8,-2,33,-5,89,106,0,378
-4,16,20,-2,128,224,0,372
12,1,10,-8,189,0,0,372
-6,8,21,-1,268,0,0,357
5,12,2,-7,333,375,0,282
3,-3,18,0,360,421,0,218
2,10,14,-5,374,459,0,136
6,-6,19,0,378,519,0,0
-4,-2,25,3,367,559,0,66
8,-6,14,-3,366,533,0,0
-5,-9,22,-4,328,468,0,0
8,-4,19,-2,248,397,3,0
-3,-12,12,-6,188,333,76,0
3,0,11,3,106,288,122,0
2,-3,4,1,43,165,185,0
-8,3,12,-4,0,19,363,0
13,12,5,-3,0,0,367,0
-8,0,5,-2,0,0,0,0
-2,10,0,-7,0,0,0,0
9,11,-4,3,0,0,376,0
-3,0,12,-2,0,0,374,0
6,7,4,-3,0,0,367,0
0,-5,18,-2,0,0,351,0
-7,-2,11,-6,0,0,288,0
8,2,-10,-4,0,0,192,0
1,-12,-11,0,0,0,132,0
-1,-8,-35,-5,0,0,52,0
7,-3,-29,0,0,0,0,57
-8,-12,-38,-5,0,0,0,115
-6,1,-51,0,0,0,0,162
7,4,-40,-3,0,0,0,248
3,-8,-47,-2,0,0,0,319
-5,3,-33,-3,0,0,0,365
3,5,-46,-5,27,77,0,375
-3,7,-35,-1,94,181,0,380
